student_id,course_id,code_module,code_presentation,id_student,week_number,week_end_day,duration_weeks,course_week_progress,is_registered_by_week,is_unregistered_by_week,days_since_registration_start,cumulative_assessment_score_mean_to_date,cumulative_assessment_score_count_to_date,cumulative_assessment_weighted_score_to_date,cumulative_submitted_weight_to_date,assessment_submission_rate_due_to_date,late_submission_rate_to_date,banked_assessment_rate_to_date,current_week_clicks,cumulative_clicks_to_date,current_week_activity_types,cumulative_assessment_clicks_to_date,cumulative_content_clicks_to_date,cumulative_social_clicks_to_date,cumulative_other_clicks_to_date,overall_mastery_proxy,current_assessment_cluster_mastery,tma_mastery_to_date,cma_mastery_to_date,exam_mastery_to_date,mastery_assessment_coverage_to_date,has_assessment_score_to_date,has_weighted_score_to_date,has_current_assessment_cluster,has_due_assessment_to_date,has_vle_activity_to_date,final_weighted_score,passed_observed,final_result,target_total_weight,target_submitted_weight,target_weight_coverage,target_weighted_points,current_week_assessment_clicks,current_week_content_clicks,current_week_other_clicks,current_week_social_clicks,assessment_score_trend_to_date,clicks_trend_to_date,performance_index_oulad,discipline_index_oulad,engagement_index_oulad
402210,DDD_2013J,DDD,2013J,402210,4,27,38,0.10526315789473684,1,0,91.0,75.0,1.0,75.0,10.0,1.0,0.0,0.0,6.0,934.0,2,15.0,768.0,150.0,1.0,75.0,75.0,75.0,,,0.05,1,1,1,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,3.0,0.0,3.0,0.0,-177.0,0.75,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,5,34,38,0.13157894736842105,1,0,98.0,75.0,1.0,75.0,10.0,1.0,0.0,0.0,7.0,941.0,2,15.0,772.0,153.0,1.0,75.0,,75.0,,,0.05,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,4.0,0.0,3.0,0.0,1.0,0.75,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,6,41,38,0.15789473684210525,1,0,105.0,75.0,1.0,75.0,10.0,1.0,0.0,0.0,26.0,967.0,5,15.0,787.0,164.0,1.0,75.0,,75.0,,,0.05,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,15.0,0.0,11.0,0.0,19.0,0.75,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,7,48,38,0.18421052631578946,1,0,112.0,75.0,1.0,75.0,10.0,1.0,0.0,0.0,63.0,1030.0,5,15.0,834.0,180.0,1.0,75.0,,75.0,,,0.05,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,47.0,0.0,16.0,0.0,37.0,0.75,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,8,55,38,0.21052631578947367,1,0,119.0,72.0,2.0,71.66666666666667,22.5,1.0,0.0,0.0,52.0,1082.0,4,15.0,878.0,188.0,1.0,71.66666666666667,69.0,71.66666666666667,,,0.1125,1,1,1,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,44.0,0.0,8.0,-3.0,-11.0,0.7183333333333333,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,9,62,38,0.23684210526315788,1,0,126.0,72.0,2.0,71.66666666666667,22.5,1.0,0.0,0.0,19.0,1101.0,3,15.0,891.0,194.0,1.0,71.66666666666667,,71.66666666666667,,,0.1125,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,13.0,0.0,6.0,0.0,-33.0,0.7183333333333333,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,10,69,38,0.2631578947368421,1,0,133.0,72.0,2.0,71.66666666666667,22.5,1.0,0.0,0.0,56.0,1157.0,4,15.0,943.0,198.0,1.0,71.66666666666667,,71.66666666666667,,,0.1125,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,52.0,0.0,4.0,0.0,37.0,0.7183333333333333,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,11,76,38,0.2894736842105263,1,0,140.0,72.0,2.0,71.66666666666667,22.5,1.0,0.0,0.0,4.0,1161.0,2,15.0,947.0,198.0,1.0,71.66666666666667,,71.66666666666667,,,0.1125,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,4.0,0.0,0.0,0.0,-52.0,0.7183333333333333,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,12,83,38,0.3157894736842105,1,0,147.0,72.0,2.0,71.66666666666667,22.5,1.0,0.0,0.0,57.0,1218.0,6,15.0,1003.0,199.0,1.0,71.66666666666667,,71.66666666666667,,,0.1125,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,56.0,0.0,1.0,0.0,53.0,0.7183333333333333,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,13,90,38,0.34210526315789475,1,0,154.0,68.33333333333333,3.0,67.0,40.0,1.0,0.0,0.0,52.0,1270.0,3,15.0,1055.0,199.0,1.0,67.0,61.0,67.0,,,0.2,1,1,1,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,52.0,0.0,0.0,-3.6666666666666714,-5.0,0.6766666666666666,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,14,97,38,0.3684210526315789,1,0,161.0,68.33333333333333,3.0,67.0,40.0,1.0,0.0,0.0,9.0,1279.0,3,15.0,1064.0,199.0,1.0,67.0,,67.0,,,0.2,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,9.0,0.0,0.0,0.0,-43.0,0.6766666666666666,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,15,104,38,0.39473684210526316,1,0,168.0,68.33333333333333,3.0,67.0,40.0,1.0,0.0,0.0,0.0,1279.0,0,15.0,1064.0,199.0,1.0,67.0,,67.0,,,0.2,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,0.0,0.0,0.0,0.0,-9.0,0.6766666666666666,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,16,111,38,0.42105263157894735,1,0,175.0,68.33333333333333,3.0,67.0,40.0,1.0,0.0,0.0,7.0,1286.0,3,15.0,1071.0,199.0,1.0,67.0,,67.0,,,0.2,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,7.0,0.0,0.0,0.0,7.0,0.6766666666666666,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,17,118,38,0.4473684210526316,1,0,182.0,68.33333333333333,3.0,67.0,40.0,1.0,0.0,0.0,33.0,1319.0,5,15.0,1104.0,199.0,1.0,67.0,,67.0,,,0.2,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,33.0,0.0,0.0,0.0,26.0,0.6766666666666666,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,18,125,38,0.47368421052631576,1,0,189.0,60.75,4.0,57.333333333333336,60.0,1.0,0.0,0.0,58.0,1377.0,3,15.0,1162.0,199.0,1.0,57.333333333333336,38.0,57.333333333333336,,,0.3,1,1,1,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,58.0,0.0,0.0,-7.583333333333329,25.0,0.5904166666666667,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,19,132,38,0.5,1,0,196.0,60.75,4.0,57.333333333333336,60.0,1.0,0.0,0.0,105.0,1482.0,7,17.0,1226.0,238.0,1.0,57.333333333333336,,57.333333333333336,,,0.3,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,2.0,64.0,0.0,39.0,0.0,47.0,0.5904166666666667,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,20,139,38,0.5263157894736842,1,0,203.0,60.75,4.0,57.333333333333336,60.0,1.0,0.0,0.0,107.0,1589.0,6,17.0,1248.0,323.0,1.0,57.333333333333336,,57.333333333333336,,,0.3,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,22.0,0.0,85.0,0.0,2.0,0.5904166666666667,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,21,146,38,0.5526315789473685,1,0,210.0,60.75,4.0,57.333333333333336,60.0,1.0,0.0,0.0,17.0,1606.0,3,17.0,1254.0,334.0,1.0,57.333333333333336,,57.333333333333336,,,0.3,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,6.0,0.0,11.0,0.0,-90.0,0.5904166666666667,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,22,153,38,0.5789473684210527,1,0,217.0,60.75,4.0,57.333333333333336,60.0,1.0,0.0,0.0,17.0,1623.0,3,17.0,1261.0,344.0,1.0,57.333333333333336,,57.333333333333336,,,0.3,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,7.0,0.0,10.0,0.0,0.0,0.5904166666666667,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,23,160,38,0.6052631578947368,1,0,224.0,60.75,4.0,57.333333333333336,60.0,1.0,0.0,0.0,30.0,1653.0,4,17.0,1275.0,360.0,1.0,57.333333333333336,,57.333333333333336,,,0.3,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,14.0,0.0,16.0,0.0,13.0,0.5904166666666667,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,24,167,38,0.631578947368421,1,0,231.0,52.2,5.0,47.5,80.0,1.0,0.0,0.0,78.0,1731.0,5,17.0,1350.0,363.0,1.0,47.5,18.0,47.5,,,0.4,1,1,1,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,75.0,0.0,3.0,-8.549999999999997,48.0,0.4985,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,25,174,38,0.6578947368421053,1,0,238.0,52.2,5.0,47.5,80.0,1.0,0.0,0.0,0.0,1731.0,0,17.0,1350.0,363.0,1.0,47.5,,47.5,,,0.4,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,0.0,0.0,0.0,0.0,-78.0,0.4985,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,26,181,38,0.6842105263157895,1,0,245.0,52.2,5.0,47.5,80.0,1.0,0.0,0.0,14.0,1745.0,4,17.0,1363.0,364.0,1.0,47.5,,47.5,,,0.4,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,13.0,0.0,1.0,0.0,14.0,0.4985,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,27,188,38,0.7105263157894737,1,0,252.0,52.2,5.0,47.5,80.0,1.0,0.0,0.0,0.0,1745.0,0,17.0,1363.0,364.0,1.0,47.5,,47.5,,,0.4,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,0.0,0.0,0.0,0.0,-14.0,0.4985,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,28,195,38,0.7368421052631579,1,0,259.0,52.2,5.0,47.5,80.0,1.0,0.0,0.0,6.0,1751.0,2,17.0,1367.0,366.0,1.0,47.5,,47.5,,,0.4,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,4.0,0.0,2.0,0.0,6.0,0.4985,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,29,202,38,0.7631578947368421,1,0,266.0,52.2,5.0,47.5,80.0,1.0,0.0,0.0,25.0,1776.0,5,17.0,1390.0,367.0,2.0,47.5,,47.5,,,0.4,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,23.0,1.0,1.0,0.0,19.0,0.4985,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,30,209,38,0.7894736842105263,1,0,273.0,48.166666666666664,6.0,43.6,100.0,1.0,0.0,0.0,21.0,1797.0,6,20.0,1407.0,368.0,2.0,43.6,28.0,43.6,,,0.5,1,1,1,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,3.0,17.0,0.0,1.0,-4.0333333333333385,-4.0,0.4588333333333333,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,31,216,38,0.8157894736842105,1,0,280.0,48.166666666666664,6.0,43.6,100.0,1.0,0.0,0.0,143.0,1940.0,7,21.0,1539.0,378.0,2.0,43.6,,43.6,,,0.5,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,1.0,132.0,0.0,10.0,0.0,122.0,0.4588333333333333,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,32,223,38,0.8421052631578947,1,0,287.0,48.166666666666664,6.0,43.6,100.0,1.0,0.0,0.0,1.0,1941.0,1,21.0,1540.0,378.0,2.0,43.6,,43.6,,,0.5,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,1.0,0.0,0.0,0.0,-142.0,0.4588333333333333,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,33,230,38,0.868421052631579,1,0,294.0,48.166666666666664,6.0,43.6,100.0,1.0,0.0,0.0,3.0,1944.0,2,21.0,1541.0,380.0,2.0,43.6,,43.6,,,0.5,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,1.0,0.0,2.0,0.0,2.0,0.4588333333333333,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,34,237,38,0.8947368421052632,1,0,301.0,48.166666666666664,6.0,43.6,100.0,1.0,0.0,0.0,49.0,1993.0,6,23.0,1585.0,383.0,2.0,43.6,,43.6,,,0.5,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,2.0,44.0,0.0,3.0,0.0,46.0,0.4588333333333333,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,35,244,38,0.9210526315789473,1,0,308.0,48.285714285714285,7.0,46.3,200.0,1.0,0.0,0.0,1.0,1994.0,1,23.0,1586.0,383.0,2.0,43.6,,43.6,,,0.5,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,1.0,0.0,0.0,0.1190476190476204,-48.0,0.4729285714285714,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,36,251,38,0.9473684210526315,1,0,315.0,48.285714285714285,7.0,46.3,200.0,1.0,0.0,0.0,0.0,1994.0,0,23.0,1586.0,383.0,2.0,43.6,,43.6,,,0.5,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.4729285714285714,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,37,258,38,0.9736842105263158,1,0,322.0,48.285714285714285,7.0,46.3,200.0,1.0,0.0,0.0,0.0,1994.0,0,23.0,1586.0,383.0,2.0,43.6,,43.6,,,0.5,1,1,0,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4729285714285714,0.6666666666666666,1.0
402210,DDD_2013J,DDD,2013J,402210,38,265,38,1.0,1,0,329.0,48.285714285714285,7.0,46.3,200.0,1.0,0.0,0.0,0.0,1994.0,0,23.0,1586.0,383.0,2.0,46.3,49.0,43.6,,49.0,1.0,1,1,1,1,1,46.3,1.0,Pass,200.0,200.0,1.0,9260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4729285714285714,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,4,27,38,0.10526315789473684,1,0,66.0,69.0,1.0,69.0,10.0,1.0,0.0,0.0,4.0,13.0,3,0.0,13.0,0.0,0.0,69.0,69.0,69.0,,,0.05,1,1,1,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,4.0,0.0,0.0,0.0,1.0,0.69,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,5,34,38,0.13157894736842105,1,0,73.0,69.0,1.0,69.0,10.0,1.0,0.0,0.0,1.0,14.0,1,0.0,14.0,0.0,0.0,69.0,,69.0,,,0.05,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,1.0,0.0,0.0,0.0,-3.0,0.69,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,6,41,38,0.15789473684210525,1,0,80.0,69.0,1.0,69.0,10.0,1.0,0.0,0.0,2.0,16.0,1,0.0,16.0,0.0,0.0,69.0,,69.0,,,0.05,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,2.0,0.0,0.0,0.0,1.0,0.69,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,7,48,38,0.18421052631578946,1,0,87.0,69.0,1.0,69.0,10.0,1.0,0.0,0.0,17.0,33.0,3,0.0,33.0,0.0,0.0,69.0,,69.0,,,0.05,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,17.0,0.0,0.0,0.0,15.0,0.69,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,8,55,38,0.21052631578947367,1,0,94.0,56.5,2.0,55.111111111111114,22.5,1.0,0.0,0.0,25.0,58.0,4,0.0,58.0,0.0,0.0,55.111111111111114,44.0,55.111111111111114,,,0.1125,1,1,1,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,25.0,0.0,0.0,-12.5,8.0,0.5580555555555555,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,9,62,38,0.23684210526315788,1,0,101.0,56.5,2.0,55.111111111111114,22.5,1.0,0.0,0.0,8.0,66.0,2,0.0,66.0,0.0,0.0,55.111111111111114,,55.111111111111114,,,0.1125,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,8.0,0.0,0.0,0.0,-17.0,0.5580555555555555,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,10,69,38,0.2631578947368421,1,0,108.0,56.5,2.0,55.111111111111114,22.5,1.0,0.0,0.0,0.0,66.0,0,0.0,66.0,0.0,0.0,55.111111111111114,,55.111111111111114,,,0.1125,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,0.0,0.0,0.0,0.0,-8.0,0.5580555555555555,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,11,76,38,0.2894736842105263,1,0,115.0,56.5,2.0,55.111111111111114,22.5,1.0,0.0,0.0,11.0,77.0,2,0.0,77.0,0.0,0.0,55.111111111111114,,55.111111111111114,,,0.1125,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,11.0,0.0,0.0,0.0,11.0,0.5580555555555555,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,12,83,38,0.3157894736842105,1,0,122.0,56.5,2.0,55.111111111111114,22.5,1.0,0.0,0.0,8.0,85.0,2,0.0,85.0,0.0,0.0,55.111111111111114,,55.111111111111114,,,0.1125,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,8.0,0.0,0.0,0.0,-3.0,0.5580555555555555,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,13,90,38,0.34210526315789475,1,0,129.0,62.0,3.0,62.9375,40.0,1.0,0.0,0.0,3.0,88.0,2,0.0,88.0,0.0,0.0,62.9375,73.0,62.9375,,,0.2,1,1,1,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,3.0,0.0,0.0,5.5,-5.0,0.6246875000000001,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,14,97,38,0.3684210526315789,1,0,136.0,62.0,3.0,62.9375,40.0,1.0,0.0,0.0,1.0,89.0,1,0.0,89.0,0.0,0.0,62.9375,,62.9375,,,0.2,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,1.0,0.0,0.0,0.0,-2.0,0.6246875000000001,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,15,104,38,0.39473684210526316,1,0,143.0,62.0,3.0,62.9375,40.0,1.0,0.0,0.0,1.0,90.0,1,0.0,90.0,0.0,0.0,62.9375,,62.9375,,,0.2,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,1.0,0.0,0.0,0.0,0.0,0.6246875000000001,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,16,111,38,0.42105263157894735,1,0,150.0,62.0,3.0,62.9375,40.0,1.0,0.0,0.0,26.0,116.0,3,0.0,115.0,1.0,0.0,62.9375,,62.9375,,,0.2,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,25.0,0.0,1.0,0.0,25.0,0.6246875000000001,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,17,118,38,0.4473684210526316,1,0,157.0,62.0,3.0,62.9375,40.0,1.0,0.0,0.0,1.0,117.0,1,0.0,116.0,1.0,0.0,62.9375,,62.9375,,,0.2,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,1.0,0.0,0.0,0.0,-25.0,0.6246875000000001,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,18,125,38,0.47368421052631576,1,0,164.0,53.5,4.0,51.291666666666664,60.0,1.0,0.0,0.0,57.0,174.0,4,0.0,173.0,1.0,0.0,51.291666666666664,28.0,51.291666666666664,,,0.3,1,1,1,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,57.0,0.0,0.0,-8.5,56.0,0.5239583333333333,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,19,132,38,0.5,1,0,171.0,53.5,4.0,51.291666666666664,60.0,1.0,0.0,0.0,1.0,175.0,1,0.0,174.0,1.0,0.0,51.291666666666664,,51.291666666666664,,,0.3,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,1.0,0.0,0.0,0.0,-56.0,0.5239583333333333,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,20,139,38,0.5263157894736842,1,0,178.0,53.5,4.0,51.291666666666664,60.0,1.0,0.0,0.0,0.0,175.0,0,0.0,174.0,1.0,0.0,51.291666666666664,,51.291666666666664,,,0.3,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.5239583333333333,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,21,146,38,0.5526315789473685,1,0,185.0,53.5,4.0,51.291666666666664,60.0,1.0,0.0,0.0,2.0,177.0,1,0.0,176.0,1.0,0.0,51.291666666666664,,51.291666666666664,,,0.3,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,2.0,0.0,0.0,0.0,2.0,0.5239583333333333,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,22,153,38,0.5789473684210527,1,0,192.0,53.5,4.0,51.291666666666664,60.0,1.0,0.0,0.0,0.0,177.0,0,0.0,176.0,1.0,0.0,51.291666666666664,,51.291666666666664,,,0.3,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,0.0,0.0,0.0,0.0,-2.0,0.5239583333333333,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,23,160,38,0.6052631578947368,1,0,199.0,53.5,4.0,51.291666666666664,60.0,1.0,0.0,0.0,14.0,191.0,3,0.0,190.0,1.0,0.0,51.291666666666664,,51.291666666666664,,,0.3,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,14.0,0.0,0.0,0.0,14.0,0.5239583333333333,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,24,167,38,0.631578947368421,1,0,206.0,42.8,5.0,38.46875,80.0,1.0,0.0,0.0,15.0,206.0,3,0.0,205.0,1.0,0.0,38.46875,0.0,38.46875,,,0.4,1,1,1,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,15.0,0.0,0.0,-10.700000000000003,1.0,0.40634375,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,25,174,38,0.6578947368421053,1,0,213.0,42.8,5.0,38.46875,80.0,1.0,0.0,0.0,5.0,211.0,1,0.0,210.0,1.0,0.0,38.46875,,38.46875,,,0.4,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,5.0,0.0,0.0,0.0,-10.0,0.40634375,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,26,181,38,0.6842105263157895,1,0,220.0,42.8,5.0,38.46875,80.0,1.0,0.0,0.0,1.0,212.0,1,0.0,211.0,1.0,0.0,38.46875,,38.46875,,,0.4,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,1.0,0.0,0.0,0.0,-4.0,0.40634375,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,27,188,38,0.7105263157894737,1,0,227.0,42.8,5.0,38.46875,80.0,1.0,0.0,0.0,0.0,212.0,0,0.0,211.0,1.0,0.0,38.46875,,38.46875,,,0.4,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,0.0,0.0,0.0,0.0,-1.0,0.40634375,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,28,195,38,0.7368421052631579,1,0,234.0,42.8,5.0,38.46875,80.0,1.0,0.0,0.0,0.0,212.0,0,0.0,211.0,1.0,0.0,38.46875,,38.46875,,,0.4,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,0.0,0.0,0.0,0.0,0.0,0.40634375,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,29,202,38,0.7631578947368421,1,0,241.0,42.8,5.0,38.46875,80.0,1.0,0.0,0.0,0.0,212.0,0,0.0,211.0,1.0,0.0,38.46875,,38.46875,,,0.4,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,0.0,0.0,0.0,0.0,0.0,0.40634375,0.6666666666666666,1.0
402433,DDD_2013J,DDD,2013J,402433,30,209,38,0.7894736842105263,1,0,248.0,42.8,5.0,38.46875,80.0,0.8333333333333334,0.0,0.0,0.0,212.0,0,0.0,211.0,1.0,0.0,30.775,0.0,30.775,,,0.5,1,1,1,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,0.0,0.0,0.0,0.0,0.0,0.40634375,0.6111111111111112,0.9166666666666667
402433,DDD_2013J,DDD,2013J,402433,31,216,38,0.8157894736842105,1,0,255.0,42.8,5.0,38.46875,80.0,0.8333333333333334,0.0,0.0,0.0,212.0,0,0.0,211.0,1.0,0.0,30.775,,30.775,,,0.5,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,0.0,0.0,0.0,0.0,0.0,0.40634375,0.6111111111111112,0.9166666666666667
402433,DDD_2013J,DDD,2013J,402433,32,223,38,0.8421052631578947,1,0,262.0,42.8,5.0,38.46875,80.0,0.8333333333333334,0.0,0.0,0.0,212.0,0,0.0,211.0,1.0,0.0,30.775,,30.775,,,0.5,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,0.0,0.0,0.0,0.0,0.0,0.40634375,0.6111111111111112,0.9166666666666667
402433,DDD_2013J,DDD,2013J,402433,33,230,38,0.868421052631579,1,0,269.0,42.8,5.0,38.46875,80.0,0.8333333333333334,0.0,0.0,0.0,212.0,0,0.0,211.0,1.0,0.0,30.775,,30.775,,,0.5,1,1,0,1,1,15.3875,0.0,Fail,200.0,80.0,0.4,3077.5,0.0,0.0,0.0,0.0,0.0,0.0,0.40634375,0.6111111111111112,0.9166666666666667
