cohort_id,institution,n_students,vary,background_n,student_row,y,p_risk,flagged,margin,active_weeks,weeks_since_active,cum_clicks,self_tau_shap,self_tau_occlusion,self_jaccard_shap,cross_tau,cross_jaccard_top3
oulad_BBB_2013J,OULAD,2237,background,200,1588,0,0.023690039109599347,False,0.7945912242169245,0.0,13.0,0.0,0.8666666666666668,0.9047619047619048,1.0,0.44761904761904764,0.5
oulad_BBB_2013J,OULAD,2237,background,200,1052,0,0.023690039109599347,False,0.7945912242169245,0.0,13.0,0.0,0.8666666666666668,0.9047619047619048,1.0,0.44761904761904764,0.5
oulad_BBB_2013J,OULAD,2237,background,200,1893,1,0.8807705867431331,True,0.06248932341660929,13.0,0.0,2391.0,0.961904761904762,0.7523809523809524,1.0,0.2761904761904762,0.44000000000000006
oulad_BBB_2013J,OULAD,2237,background,200,45,0,0.9183620481428856,True,0.10008078481636173,13.0,0.0,964.0,0.8476190476190476,0.7904761904761906,1.0,0.31428571428571433,0.44000000000000006
oulad_BBB_2013J,OULAD,2237,background,200,398,0,0.34031475518880705,False,0.4779665081377168,5.0,6.0,75.0,0.5809523809523809,0.5619047619047619,0.8,0.009523809523809521,0.24
oulad_BBB_2013J,OULAD,2237,background,200,152,0,0.5871804163234113,False,0.2311008470031125,7.0,3.0,588.0,0.8666666666666668,0.561904761904762,0.8,0.06666666666666668,0.5
oulad_BBB_2013J,OULAD,2237,background,200,4,1,0.9209439566723064,True,0.1026626933457826,13.0,0.0,1891.0,0.9428571428571428,0.8285714285714285,1.0,0.23809523809523814,0.8
oulad_BBB_2013J,OULAD,2237,background,200,1392,0,0.30431552261860206,False,0.5139657407079218,2.0,4.0,31.0,0.9047619047619049,0.8285714285714286,1.0,0.12380952380952384,0.5
oulad_BBB_2013J,OULAD,2237,background,200,853,1,0.9459486612609787,True,0.1276673979344548,13.0,0.0,1391.0,1.0,0.8095238095238095,1.0,0.23809523809523814,0.44000000000000006
oulad_BBB_2013J,OULAD,2237,background,200,1580,1,0.5041123321378866,False,0.3141689311886372,8.0,4.0,161.0,0.7142857142857143,0.4666666666666667,0.8,-0.37142857142857144,0.16
oulad_BBB_2013J,OULAD,2237,background,200,231,1,0.895019246053082,True,0.07673798272655818,11.0,0.0,501.0,0.8666666666666668,0.37142857142857144,0.8,0.2571428571428572,0.44000000000000006
oulad_BBB_2013J,OULAD,2237,background,200,519,0,0.023690039109599347,False,0.7945912242169245,0.0,13.0,0.0,0.8666666666666668,0.9047619047619048,1.0,0.44761904761904764,0.5
oulad_BBB_2013J,OULAD,2237,background,200,989,1,0.7575705258351026,False,0.060710737491421196,11.0,0.0,656.0,0.8476190476190478,0.580952380952381,1.0,0.35238095238095235,0.44000000000000006
oulad_BBB_2013J,OULAD,2237,background,200,1735,0,0.781689459446095,False,0.03659180388042882,10.0,1.0,327.0,0.8095238095238095,0.6,1.0,0.2571428571428571,0.9
oulad_BBB_2013J,OULAD,2237,background,200,438,1,0.8018922147890771,False,0.016389048537446715,11.0,0.0,190.0,0.8666666666666668,0.48571428571428577,1.0,0.5047619047619047,0.6
oulad_BBB_2013J,OULAD,2237,background,200,154,0,0.4877074444645856,False,0.33057381886193826,5.0,4.0,133.0,0.961904761904762,0.5428571428571429,1.0,0.21904761904761907,0.6
oulad_BBB_2013J,OULAD,2237,background,200,435,1,0.9288339069013293,True,0.11055264357480543,13.0,0.0,759.0,0.9428571428571428,0.6952380952380952,0.7,0.4666666666666667,0.6
oulad_BBB_2013J,OULAD,2237,background,200,1742,1,0.4082109145122861,False,0.41007034881423776,8.0,2.0,124.0,0.8666666666666668,0.3523809523809524,0.8,-0.2761904761904762,0.22000000000000003
oulad_BBB_2013J,OULAD,2237,background,200,1157,0,0.023690039109599347,False,0.7945912242169245,0.0,13.0,0.0,0.8666666666666668,0.9047619047619048,1.0,0.44761904761904764,0.5
oulad_BBB_2013J,OULAD,2237,background,200,1374,0,0.5571366145192702,False,0.26114464880725363,7.0,5.0,196.0,0.6380952380952382,0.48571428571428577,0.49000000000000005,-0.42857142857142855,0.27999999999999997
oulad_BBB_2013J,OULAD,2237,background,200,1275,1,0.5394297326867269,False,0.27885153063979695,9.0,3.0,281.0,0.9238095238095239,0.5619047619047619,1.0,-0.12380952380952384,0.38
oulad_BBB_2013J,OULAD,2237,background,200,612,0,0.8158545242154839,False,0.002426739111039966,12.0,1.0,246.0,0.8476190476190476,0.6571428571428573,0.7,0.523809523809524,0.64
oulad_BBB_2013J,OULAD,2237,background,200,194,1,0.7822350754721845,False,0.03604618785433933,10.0,0.0,287.0,0.8857142857142858,0.6000000000000001,1.0,0.35238095238095235,0.64
oulad_BBB_2013J,OULAD,2237,background,200,279,1,0.7473525600651976,False,0.07092870326132628,11.0,0.0,272.0,0.961904761904762,0.8095238095238095,1.0,0.29523809523809524,0.44000000000000006
oulad_BBB_2013J,OULAD,2237,background,200,137,0,0.5859347794201123,False,0.23234648390641155,8.0,2.0,155.0,0.7714285714285716,0.4095238095238095,0.6,-0.180952380952381,0.26
oulad_BBB_2013J,OULAD,2237,background,200,1816,1,0.9630821012439111,True,0.1448008379173873,13.0,0.0,955.0,0.9428571428571428,0.6380952380952382,1.0,0.523809523809524,0.9
oulad_BBB_2013J,OULAD,2237,background,200,1569,0,0.012506654258939615,False,0.8057746090675842,1.0,12.0,32.0,0.9428571428571428,0.961904761904762,1.0,0.6,0.5
oulad_BBB_2013J,OULAD,2237,background,200,1675,1,0.9305524492357146,True,0.11227118590919072,13.0,0.0,600.0,0.961904761904762,0.6952380952380952,0.8,0.08571428571428573,0.38
oulad_BBB_2013J,OULAD,2237,background,200,1802,0,0.014058862678782692,False,0.8042224006477412,4.0,9.0,116.0,0.9428571428571428,0.8666666666666668,1.0,0.6,0.7
oulad_BBB_2013J,OULAD,2237,background,200,1668,1,0.8699524167789408,True,0.05167115345241691,9.0,0.0,423.0,0.8095238095238096,0.6380952380952383,0.65,0.44761904761904764,0.31999999999999995
oulad_BBB_2013J,OULAD,2237,background,200,1049,1,0.6566868117789758,False,0.16159445154754803,8.0,2.0,287.0,0.7904761904761906,0.39047619047619053,0.6,-0.06666666666666667,0.44000000000000006
oulad_BBB_2013J,OULAD,2237,background,200,828,1,0.9499121611065806,True,0.13163089778005677,13.0,0.0,2921.0,0.961904761904762,0.8476190476190476,1.0,0.16190476190476194,0.8
oulad_BBB_2013J,OULAD,2237,background,200,884,1,0.9417221827834262,True,0.12344091945690239,13.0,0.0,1370.0,0.961904761904762,0.7714285714285716,1.0,0.2761904761904762,0.44000000000000006
oulad_BBB_2013J,OULAD,2237,background,200,1053,1,0.8237723045060796,True,0.005491041179555789,12.0,0.0,362.0,0.8857142857142858,0.31428571428571433,0.8,0.21904761904761907,0.38
oulad_BBB_2013J,OULAD,2237,background,200,998,1,0.3341966069039972,False,0.4840846564225266,6.0,5.0,45.0,1.0,0.8095238095238095,1.0,0.10476190476190476,0.25999999999999995
oulad_BBB_2013J,OULAD,2237,background,200,1073,0,0.677224752102795,False,0.14105651122372886,9.0,0.0,176.0,0.7142857142857143,0.2571428571428571,0.8,0.16190476190476194,0.5
oulad_BBB_2013J,OULAD,2237,background,200,108,0,0.023690039109599347,False,0.7945912242169245,0.0,13.0,0.0,0.8666666666666668,0.9047619047619048,1.0,0.44761904761904764,0.5
oulad_BBB_2013J,OULAD,2237,background,200,1773,1,0.29141810923402545,False,0.5268631540924984,3.0,2.0,76.0,0.9238095238095239,0.8666666666666668,1.0,0.180952380952381,0.2
oulad_BBB_2013J,OULAD,2237,background,200,807,0,0.023690039109599347,False,0.7945912242169245,0.0,13.0,0.0,0.8666666666666668,0.9047619047619048,1.0,0.44761904761904764,0.5
oulad_BBB_2013J,OULAD,2237,background,200,367,0,0.32709917370682745,False,0.4911820896196964,5.0,7.0,75.0,0.8095238095238095,0.7904761904761906,0.8,0.6761904761904762,0.7
oulad_BBB_2013J,OULAD,2237,background,200,640,0,0.023690039109599347,False,0.7945912242169245,0.0,13.0,0.0,0.8666666666666668,0.9047619047619048,1.0,0.44761904761904764,0.5
oulad_BBB_2013J,OULAD,2237,background,200,1039,0,0.023690039109599347,False,0.7945912242169245,0.0,13.0,0.0,0.8666666666666668,0.9047619047619048,1.0,0.44761904761904764,0.5
oulad_BBB_2013J,OULAD,2237,background,200,280,0,0.6692793856076372,False,0.14900187771888662,10.0,2.0,262.0,0.8476190476190478,0.7904761904761906,1.0,0.5047619047619047,0.9
oulad_BBB_2013J,OULAD,2237,background,200,390,0,0.47303765343604703,False,0.3452436098904768,6.0,4.0,41.0,0.8857142857142858,0.8476190476190478,1.0,0.14285714285714288,0.5
oulad_BBB_2013J,OULAD,2237,background,200,1705,0,0.023690039109599347,False,0.7945912242169245,0.0,13.0,0.0,0.8666666666666668,0.9047619047619048,1.0,0.44761904761904764,0.5
oulad_BBB_2013J,OULAD,2237,background,200,2045,1,0.8181264494593069,False,0.0001548138672169408,10.0,0.0,704.0,0.9428571428571428,0.580952380952381,0.7,0.29523809523809524,0.44000000000000006
oulad_BBB_2013J,OULAD,2237,background,200,888,0,0.772024660861116,False,0.04625660246540786,8.0,0.0,187.0,0.8285714285714286,0.638095238095238,1.0,0.2761904761904762,0.6
oulad_BBB_2013J,OULAD,2237,background,200,529,0,0.023690039109599347,False,0.7945912242169245,0.0,13.0,0.0,0.8666666666666668,0.9047619047619048,1.0,0.44761904761904764,0.5
oulad_BBB_2013J,OULAD,2237,background,200,2085,0,0.9501665134992133,True,0.13188525017268948,13.0,0.0,450.0,0.8285714285714286,0.8095238095238095,0.8,0.20000000000000004,0.74
oulad_BBB_2013J,OULAD,2237,background,200,182,0,0.5640517041189271,False,0.2542295592075967,6.0,3.0,92.0,0.961904761904762,0.3904761904761905,1.0,-0.3523809523809524,0.22000000000000003
oulad_BBB_2013J,OULAD,2237,background,200,1138,1,0.8594696075029141,True,0.04118834417639028,12.0,0.0,456.0,0.9238095238095239,0.4666666666666667,1.0,0.12380952380952381,0.32
oulad_BBB_2013J,OULAD,2237,background,200,384,1,0.48993546226546203,False,0.3283458010610618,9.0,0.0,131.0,0.8857142857142858,0.4666666666666667,1.0,0.37142857142857144,0.6
oulad_BBB_2013J,OULAD,2237,background,200,33,1,0.9355305765182426,True,0.11724931319171872,13.0,0.0,500.0,1.0,0.8666666666666668,1.0,0.16190476190476194,0.2
oulad_BBB_2013J,OULAD,2237,background,200,1137,1,0.7431149093509429,False,0.07516635397558091,9.0,0.0,371.0,0.7904761904761906,0.523809523809524,0.7,0.39047619047619053,0.6
oulad_BBB_2013J,OULAD,2237,background,200,298,0,0.023690039109599347,False,0.7945912242169245,0.0,13.0,0.0,0.8666666666666668,0.9047619047619048,1.0,0.44761904761904764,0.5
oulad_BBB_2013J,OULAD,2237,background,200,1931,1,0.652236567366139,False,0.16604469596038485,3.0,0.0,71.0,0.8285714285714286,0.6952380952380952,1.0,0.44761904761904764,0.5
oulad_BBB_2013J,OULAD,2237,background,200,1898,1,0.5923792181839236,False,0.22590204514260026,11.0,0.0,566.0,0.9238095238095239,0.2761904761904762,0.8,0.23809523809523814,0.38
oulad_BBB_2013J,OULAD,2237,background,200,2015,1,0.5683316200672675,False,0.2499496432592564,6.0,4.0,141.0,0.8666666666666668,0.39047619047619053,1.0,-0.2761904761904762,0.38
oulad_BBB_2013J,OULAD,2237,background,200,1018,1,0.9156686266644375,True,0.09738736333791365,13.0,0.0,409.0,1.0,0.8476190476190476,1.0,0.44761904761904764,0.9
oulad_BBB_2013J,OULAD,2237,background,200,2017,0,0.7617508989756414,False,0.056530364350882434,13.0,0.0,686.0,0.9428571428571428,0.6761904761904762,0.7,0.028571428571428574,0.31999999999999995
oulad_BBB_2013J,OULAD,2237,background,200,2057,1,0.7053546837046417,False,0.11292657962188213,12.0,0.0,727.0,0.9428571428571428,0.6952380952380952,1.0,0.48571428571428577,0.44000000000000006
oulad_BBB_2013J,OULAD,2237,background,200,801,1,0.7764066000424756,False,0.04187466328404821,13.0,0.0,251.0,0.8666666666666668,0.8095238095238095,0.8,0.29523809523809524,0.44000000000000006
oulad_BBB_2013J,OULAD,2237,background,200,1151,0,0.01144458091014714,False,0.8068366824163767,1.0,12.0,30.0,0.8285714285714286,0.9047619047619049,1.0,0.6380952380952383,0.5
oulad_BBB_2013J,OULAD,2237,background,200,483,1,0.4071906928214434,False,0.41109057050508047,6.0,0.0,47.0,0.9428571428571428,0.8285714285714286,1.0,0.1428571428571429,0.5
oulad_BBB_2013J,OULAD,2237,background,200,1410,1,0.8284095716484962,True,0.010128308321972312,12.0,0.0,324.0,0.9047619047619049,0.4666666666666667,0.8,0.5238095238095238,0.7
oulad_BBB_2013J,OULAD,2237,background,200,2140,0,0.39424222615837273,False,0.4240390371681511,5.0,3.0,162.0,0.961904761904762,0.7714285714285716,1.0,0.12380952380952384,0.5
oulad_BBB_2013J,OULAD,2237,background,200,1621,0,0.3956905727843808,False,0.42259069054214304,8.0,3.0,72.0,0.7523809523809524,0.48571428571428577,0.8,-0.48571428571428577,0.1
oulad_BBB_2013J,OULAD,2237,background,200,1390,0,0.023690039109599347,False,0.7945912242169245,0.0,13.0,0.0,0.8666666666666668,0.9047619047619048,1.0,0.44761904761904764,0.5
oulad_BBB_2014B,OULAD,1613,background,200,52,1,0.29957176049778095,False,0.48039037592358486,3.0,5.0,47.0,0.8476190476190476,0.961904761904762,1.0,0.14285714285714288,0.2
oulad_BBB_2014B,OULAD,1613,background,200,7,1,0.7554997140504541,False,0.024462422370911674,10.0,0.0,267.0,0.7904761904761906,0.6571428571428571,1.0,-0.06666666666666668,0.12000000000000002
oulad_BBB_2014B,OULAD,1613,background,200,195,0,0.5265240011327789,False,0.25343813528858694,6.0,2.0,45.0,0.9047619047619049,0.6761904761904762,1.0,-0.08571428571428573,0.38
oulad_BBB_2014B,OULAD,1613,background,200,956,1,0.8578948361562825,True,0.07793269973491668,11.0,0.0,296.0,0.9047619047619048,0.7333333333333334,1.0,0.028571428571428574,0.38
oulad_BBB_2014B,OULAD,1613,background,200,16,1,0.8939788731392802,True,0.11401673671791435,7.0,0.0,193.0,0.9047619047619049,0.3904761904761905,1.0,0.06666666666666668,0.6799999999999999
oulad_BBB_2014B,OULAD,1613,background,200,1245,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,98,1,0.90640587385183,True,0.12644373743046422,11.0,0.0,628.0,0.8857142857142858,0.6380952380952382,1.0,0.009523809523809523,0.38
oulad_BBB_2014B,OULAD,1613,background,200,930,1,0.6668276888943309,False,0.11313444752703494,6.0,0.0,54.0,0.7904761904761906,0.48571428571428577,0.68,0.10476190476190476,0.38
oulad_BBB_2014B,OULAD,1613,background,200,562,1,0.7637583829149703,False,0.01620375350639547,11.0,0.0,143.0,0.8476190476190478,0.35238095238095235,1.0,0.23809523809523814,0.44000000000000006
oulad_BBB_2014B,OULAD,1613,background,200,1235,1,0.7410616838113702,False,0.03890045260999564,10.0,0.0,362.0,0.9428571428571428,0.6190476190476191,1.0,0.04761904761904763,0.38
oulad_BBB_2014B,OULAD,1613,background,200,1508,0,0.5891789669111388,False,0.190783169510227,7.0,3.0,108.0,0.7904761904761906,0.3904761904761905,0.8,-0.028571428571428574,0.31999999999999995
oulad_BBB_2014B,OULAD,1613,background,200,1356,1,0.4691908099801008,False,0.310771326441265,9.0,0.0,421.0,0.961904761904762,0.4666666666666666,1.0,0.2571428571428572,0.5
oulad_BBB_2014B,OULAD,1613,background,200,1337,1,0.6526443813808717,False,0.12731775504049414,6.0,0.0,154.0,0.9428571428571428,0.4666666666666667,1.0,0.009523809523809525,0.5
oulad_BBB_2014B,OULAD,1613,background,200,416,0,0.9172520688288979,True,0.13728993240753207,11.0,0.0,1110.0,1.0,0.6190476190476191,1.0,-0.16190476190476188,0.25999999999999995
oulad_BBB_2014B,OULAD,1613,background,200,337,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,1471,1,0.7799296108620869,False,3.2525559278906435e-05,8.0,0.0,334.0,0.8476190476190476,0.42857142857142855,1.0,0.33333333333333337,0.6799999999999999
oulad_BBB_2014B,OULAD,1613,background,200,456,1,0.8292298495817088,True,0.04926771316034295,11.0,0.0,671.0,0.9047619047619049,0.37142857142857144,0.7,0.2571428571428571,0.44000000000000006
oulad_BBB_2014B,OULAD,1613,background,200,617,1,0.345949049758109,False,0.43401308666325683,2.0,4.0,33.0,0.7904761904761906,0.5238095238095238,0.65,0.25714285714285723,0.38
oulad_BBB_2014B,OULAD,1613,background,200,233,0,0.6454539599257945,False,0.13450817649557134,2.0,1.0,28.0,1.0,0.5238095238095238,1.0,0.18095238095238098,0.2
oulad_BBB_2014B,OULAD,1613,background,200,927,0,0.7497527681520287,False,0.030209368269337067,6.0,0.0,38.0,1.0,0.6,1.0,0.04761904761904763,0.38
oulad_BBB_2014B,OULAD,1613,background,200,1481,1,0.3370062838223232,False,0.4429558525990426,3.0,0.0,145.0,1.0,0.6380952380952383,1.0,0.009523809523809525,0.31999999999999995
oulad_BBB_2014B,OULAD,1613,background,200,1577,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,349,0,0.5141155650943234,False,0.26584657132704237,6.0,0.0,111.0,0.8476190476190476,0.44761904761904764,1.0,-0.27619047619047626,0.2
oulad_BBB_2014B,OULAD,1613,background,200,818,1,0.6343287042552161,False,0.14563343216614966,11.0,0.0,1296.0,1.0,0.5238095238095238,1.0,-0.2761904761904762,0.12000000000000002
oulad_BBB_2014B,OULAD,1613,background,200,218,1,0.5571678918643871,False,0.22279424455697872,6.0,1.0,120.0,0.8857142857142859,0.5047619047619049,1.0,-0.21904761904761907,0.2
oulad_BBB_2014B,OULAD,1613,background,200,259,1,0.4013796009281434,False,0.3785825354932224,9.0,0.0,128.0,0.8285714285714286,0.5619047619047619,0.7,0.06666666666666668,0.33999999999999997
oulad_BBB_2014B,OULAD,1613,background,200,693,0,0.4075454279043592,False,0.3724167085170066,9.0,0.0,272.0,0.8857142857142859,0.6190476190476191,0.7,0.31428571428571433,0.38
oulad_BBB_2014B,OULAD,1613,background,200,846,1,0.7222179178311511,False,0.057744218590214724,9.0,0.0,85.0,0.8666666666666668,0.5428571428571429,0.65,0.18095238095238095,0.38
oulad_BBB_2014B,OULAD,1613,background,200,202,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,1226,1,0.6026871919831203,False,0.17727494443824554,8.0,0.0,226.0,0.9047619047619049,0.21904761904761902,1.0,0.18095238095238095,0.64
oulad_BBB_2014B,OULAD,1613,background,200,519,0,0.39485366540182676,False,0.38510847101953904,6.0,4.0,129.0,0.8666666666666668,0.580952380952381,0.7,-0.028571428571428574,0.31999999999999995
oulad_BBB_2014B,OULAD,1613,background,200,181,1,0.7836977320493945,True,0.0037355956280287206,6.0,0.0,183.0,0.9428571428571428,0.6,1.0,0.04761904761904762,0.38
oulad_BBB_2014B,OULAD,1613,background,200,1224,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,1018,0,0.40880991717386245,False,0.37115221924750336,4.0,1.0,13.0,0.961904761904762,0.580952380952381,1.0,0.12380952380952381,0.38
oulad_BBB_2014B,OULAD,1613,background,200,820,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,1234,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,654,0,0.06966253224328,False,0.7102996041780858,1.0,7.0,1.0,0.8857142857142858,0.9428571428571428,1.0,0.29523809523809524,0.5
oulad_BBB_2014B,OULAD,1613,background,200,646,1,0.9263411805699627,True,0.14637904414859693,10.0,0.0,244.0,0.9047619047619048,0.6380952380952382,1.0,0.23809523809523814,0.6
oulad_BBB_2014B,OULAD,1613,background,200,1343,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,1334,0,0.6681540460703925,False,0.11180809035097328,11.0,0.0,626.0,0.9428571428571428,0.8476190476190476,1.0,-0.16190476190476194,0.2
oulad_BBB_2014B,OULAD,1613,background,200,265,1,0.669575800049863,False,0.11038633637150286,9.0,1.0,287.0,0.8476190476190478,0.5238095238095238,0.65,-0.25714285714285723,0.21999999999999997
oulad_BBB_2014B,OULAD,1613,background,200,333,1,0.9137460459861967,True,0.13378390956483088,11.0,0.0,1067.0,0.961904761904762,0.580952380952381,1.0,-0.028571428571428564,0.25999999999999995
oulad_BBB_2014B,OULAD,1613,background,200,977,1,0.6122105835148719,False,0.1677515529064939,6.0,4.0,86.0,0.8857142857142858,0.5238095238095238,1.0,-0.06666666666666668,0.2
oulad_BBB_2014B,OULAD,1613,background,200,1445,1,0.533600669993327,False,0.2463614664280388,8.0,2.0,296.0,0.6761904761904761,0.21904761904761907,0.49000000000000005,-0.14285714285714288,0.25999999999999995
oulad_BBB_2014B,OULAD,1613,background,200,1595,1,0.815122582977357,True,0.035160446555991154,9.0,0.0,291.0,0.6952380952380952,0.7333333333333334,1.0,0.16190476190476194,0.38
oulad_BBB_2014B,OULAD,1613,background,200,229,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,594,0,0.14356729858991846,False,0.6363948378314473,3.0,2.0,5.0,0.961904761904762,0.7714285714285714,0.8,-0.16190476190476194,0.2
oulad_BBB_2014B,OULAD,1613,background,200,1495,0,0.8133686450921596,True,0.033406508670793755,3.0,0.0,38.0,0.961904761904762,0.40952380952380957,1.0,-0.31428571428571433,0.16
oulad_BBB_2014B,OULAD,1613,background,200,200,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,1143,0,0.44013962272424445,False,0.33982251369712135,7.0,2.0,133.0,0.638095238095238,0.48571428571428577,0.65,-0.18095238095238095,0.27999999999999997
oulad_BBB_2014B,OULAD,1613,background,200,455,1,0.9575570107655319,True,0.1775948743441661,11.0,0.0,1575.0,0.8666666666666668,0.8285714285714286,1.0,0.2761904761904762,0.5
oulad_BBB_2014B,OULAD,1613,background,200,695,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,499,0,0.8128900827930232,True,0.03292794637165741,10.0,0.0,716.0,0.8666666666666668,0.7904761904761906,1.0,-0.028571428571428574,0.2
oulad_BBB_2014B,OULAD,1613,background,200,676,1,0.6850885322839905,False,0.09487360413737533,6.0,0.0,155.0,0.8857142857142859,0.6,1.0,-0.2761904761904762,0.12000000000000002
oulad_BBB_2014B,OULAD,1613,background,200,1448,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,214,0,0.6247925028714474,False,0.15516963354991842,9.0,1.0,258.0,0.8666666666666666,0.44761904761904764,1.0,-0.2761904761904762,0.3
oulad_BBB_2014B,OULAD,1613,background,200,372,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,1543,1,0.8876936970992629,True,0.10773156067789713,11.0,0.0,461.0,1.0,0.7714285714285714,1.0,0.18095238095238098,0.38
oulad_BBB_2014B,OULAD,1613,background,200,431,0,0.00838344355807608,False,0.7715786928632897,1.0,10.0,18.0,0.9047619047619049,1.0,1.0,0.21904761904761907,0.5
oulad_BBB_2014B,OULAD,1613,background,200,205,1,0.3344271110030033,False,0.4455350254183625,3.0,3.0,34.0,0.8857142857142858,0.523809523809524,0.8,0.2761904761904762,0.31999999999999995
oulad_BBB_2014B,OULAD,1613,background,200,825,1,0.6080858777688222,False,0.17187625865254363,9.0,0.0,161.0,0.8095238095238096,0.2,0.8,-0.028571428571428588,0.33999999999999997
oulad_BBB_2014B,OULAD,1613,background,200,1421,1,0.9320025765886011,True,0.15204044016723528,11.0,0.0,637.0,1.0,0.8666666666666668,1.0,0.04761904761904762,0.5
oulad_BBB_2014B,OULAD,1613,background,200,1439,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,631,1,0.6209635191585307,False,0.15899861726283515,9.0,0.0,129.0,0.8666666666666668,0.5238095238095238,0.8,-0.3142857142857143,0.3
oulad_BBB_2014B,OULAD,1613,background,200,471,0,0.13959526814264184,False,0.640366868278724,1.0,4.0,16.0,0.9047619047619048,0.6761904761904762,1.0,-0.12380952380952384,0.31999999999999995
oulad_BBB_2014B,OULAD,1613,background,200,457,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,1402,1,0.558587371274628,False,0.22137476514673782,10.0,0.0,255.0,0.961904761904762,0.7142857142857142,1.0,-0.06666666666666665,0.38
oulad_BBB_2014B,OULAD,1613,background,200,535,0,0.549995889721991,False,0.22996624669937482,10.0,0.0,147.0,0.9047619047619049,0.4666666666666667,1.0,0.21904761904761907,0.44000000000000006
oulad_BBB_2014B,OULAD,1613,background,200,853,0,0.5181184694369719,False,0.2618436669843939,4.0,4.0,53.0,0.8666666666666666,0.8095238095238095,1.0,0.009523809523809525,0.2
oulad_BBB_2014B,OULAD,1613,background,200,294,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,118,0,0.4306561816563635,False,0.3493059547650023,7.0,4.0,126.0,0.9047619047619048,0.48571428571428577,1.0,-0.39047619047619053,0.08
oulad_BBB_2014B,OULAD,1613,background,200,156,0,0.7569523463691549,False,0.023009790052210932,8.0,0.0,83.0,0.8095238095238095,0.37142857142857144,0.65,-0.0857142857142857,0.3
oulad_BBB_2014B,OULAD,1613,background,200,1367,0,0.008836483754766618,False,0.7711256526665992,0.0,11.0,0.0,0.961904761904762,1.0,1.0,0.40952380952380957,0.5
oulad_BBB_2014B,OULAD,1613,background,200,1346,1,0.5094722203646008,False,0.270489916056765,7.0,2.0,108.0,0.8095238095238096,0.23809523809523808,1.0,0.1619047619047619,0.5
oulad_BBB_2014B,OULAD,1613,background,200,712,0,0.04354430225653699,False,0.7364178341648289,5.0,6.0,485.0,0.9047619047619049,0.9047619047619048,0.7,0.4666666666666667,0.5
oulad_BBB_2014B,OULAD,1613,background,200,918,0,0.009401757719903576,False,0.7705603787014622,2.0,8.0,21.0,0.8666666666666668,1.0,1.0,0.04761904761904762,0.5
oulad_BBB_2014B,OULAD,1613,background,200,690,1,0.6535064181977558,False,0.12645571822361001,9.0,1.0,451.0,0.8857142857142858,0.5428571428571429,1.0,0.14285714285714288,0.38
