source,target,distance,shared_students,target_size,contamination,is_clean
oulad_FFF_2013J,oviedo_C2335_1415,D3_other_institution,0,428,0.0,True
oulad_FFF_2013J,oviedo_C2406_1415,D3_other_institution,0,133,0.0,True
oulad_FFF_2013J,oviedo_C2468_1415,D3_other_institution,0,82,0.0,True
oulad_FFF_2013J,oviedo_C2607_1415,D3_other_institution,0,277,0.0,True
oulad_FFF_2013J,oviedo_C3022_1415,D3_other_institution,0,238,0.0,True
oulad_FFF_2013J,oviedo_C3029_1415,D3_other_institution,0,231,0.0,True
oulad_FFF_2013J,oviedo_C4189_1415,D3_other_institution,0,128,0.0,True
oulad_FFF_2013J,oviedo_C4213_1415,D3_other_institution,0,140,0.0,True
oulad_FFF_2013J,oviedo_C836_1415,D3_other_institution,0,87,0.0,True
oulad_FFF_2014B,oulad_AAA_2013J,D2_other_module,1,383,0.0026109660574412533,True
oulad_FFF_2014B,oulad_AAA_2014J,D2_other_module,0,365,0.0,True
oulad_FFF_2014B,oulad_BBB_2013B,D2_other_module,0,1767,0.0,True
oulad_FFF_2014B,oulad_BBB_2013J,D2_other_module,1,2237,0.0004470272686633885,True
oulad_FFF_2014B,oulad_BBB_2014B,D2_other_module,0,1613,0.0,True
oulad_FFF_2014B,oulad_BBB_2014J,D2_other_module,2,2292,0.0008726003490401396,True
oulad_FFF_2014B,oulad_CCC_2014B,D2_other_module,77,1936,0.03977272727272727,False
oulad_FFF_2014B,oulad_CCC_2014J,D2_other_module,98,2498,0.03923138510808647,False
oulad_FFF_2014B,oulad_DDD_2013B,D2_other_module,3,1303,0.0023023791250959325,True
oulad_FFF_2014B,oulad_DDD_2013J,D2_other_module,5,1938,0.0025799793601651187,True
oulad_FFF_2014B,oulad_DDD_2014B,D2_other_module,5,1228,0.004071661237785016,True
oulad_FFF_2014B,oulad_DDD_2014J,D2_other_module,2,1803,0.0011092623405435386,True
oulad_FFF_2014B,oulad_EEE_2013J,D2_other_module,1,1052,0.0009505703422053232,True
oulad_FFF_2014B,oulad_EEE_2014B,D2_other_module,1,694,0.001440922190201729,True
oulad_FFF_2014B,oulad_EEE_2014J,D2_other_module,5,1188,0.004208754208754209,True
oulad_FFF_2014B,oulad_FFF_2013B,D1_same_module,56,1614,0.03469640644361834,False
oulad_FFF_2014B,oulad_FFF_2013J,D1_same_module,66,2283,0.02890932982917214,False
oulad_FFF_2014B,oulad_FFF_2014J,D1_same_module,74,2365,0.03128964059196617,False
oulad_FFF_2014B,ku_Accountancy_1819,D3_other_institution,0,752,0.0,True
oulad_FFF_2014B,ku_Globaleconom_1819,D3_other_institution,0,743,0.0,True
oulad_FFF_2014B,ku_Accountancy_1920,D3_other_institution,0,705,0.0,True
oulad_FFF_2014B,ku_Globaleconom_1920,D3_other_institution,0,681,0.0,True
oulad_FFF_2014B,ku_Accountancy_2021,D3_other_institution,0,723,0.0,True
oulad_FFF_2014B,ku_Globaleconom_2021,D3_other_institution,0,335,0.0,True
oulad_FFF_2014B,ukzn_ISTN101_2019,D3_other_institution,0,1056,0.0,True
oulad_FFF_2014B,ukzn_ISTN101_2020,D3_other_institution,0,978,0.0,True
oulad_FFF_2014B,ukzn_ISTN101_2021,D3_other_institution,0,741,0.0,True
oulad_FFF_2014B,ukzn_ISTN102_2018,D3_other_institution,0,257,0.0,True
oulad_FFF_2014B,ukzn_ISTN103_2019,D3_other_institution,0,1113,0.0,True
oulad_FFF_2014B,ukzn_ISTN103_2020,D3_other_institution,0,1082,0.0,True
oulad_FFF_2014B,ukzn_ISTN211_2019,D3_other_institution,0,280,0.0,True
oulad_FFF_2014B,ukzn_ISTN211_2021,D3_other_institution,0,327,0.0,True
oulad_FFF_2014B,ukzn_ISTN212_2018,D3_other_institution,0,238,0.0,True
oulad_FFF_2014B,ukzn_ISTN212_2019,D3_other_institution,0,264,0.0,True
oulad_FFF_2014B,ukzn_ISTN2IP_2018,D3_other_institution,0,99,0.0,True
oulad_FFF_2014B,ukzn_ISTN2IP_2019,D3_other_institution,0,116,0.0,True
oulad_FFF_2014B,ukzn_ISTN3ND_2018,D3_other_institution,0,144,0.0,True
oulad_FFF_2014B,ukzn_ISTN3ND_2019,D3_other_institution,0,223,0.0,True
oulad_FFF_2014B,ukzn_ISTN3SA_2018,D3_other_institution,0,141,0.0,True
oulad_FFF_2014B,ukzn_ISTN3SA_2019,D3_other_institution,0,195,0.0,True
oulad_FFF_2014B,zambia_ICT1110_2020,D3_other_institution,0,65,0.0,True
oulad_FFF_2014B,zambia_ICT1110_2021,D3_other_institution,0,52,0.0,True
oulad_FFF_2014B,oviedo_C1112_1415,D3_other_institution,0,199,0.0,True
oulad_FFF_2014B,oviedo_C1127_1415,D3_other_institution,0,106,0.0,True
oulad_FFF_2014B,oviedo_C1200_1415,D3_other_institution,0,107,0.0,True
oulad_FFF_2014B,oviedo_C1303_1415,D3_other_institution,0,112,0.0,True
oulad_FFF_2014B,oviedo_C174_1415,D3_other_institution,0,96,0.0,True
oulad_FFF_2014B,oviedo_C190_1415,D3_other_institution,0,112,0.0,True
oulad_FFF_2014B,oviedo_C1978_1415,D3_other_institution,0,164,0.0,True
oulad_FFF_2014B,oviedo_C2011_1415,D3_other_institution,0,120,0.0,True
oulad_FFF_2014B,oviedo_C2024_1415,D3_other_institution,0,327,0.0,True
oulad_FFF_2014B,oviedo_C2150_1415,D3_other_institution,0,106,0.0,True
oulad_FFF_2014B,oviedo_C2271_1415,D3_other_institution,0,596,0.0,True
oulad_FFF_2014B,oviedo_C2335_1415,D3_other_institution,0,428,0.0,True
oulad_FFF_2014B,oviedo_C2406_1415,D3_other_institution,0,133,0.0,True
oulad_FFF_2014B,oviedo_C2468_1415,D3_other_institution,0,82,0.0,True
oulad_FFF_2014B,oviedo_C2607_1415,D3_other_institution,0,277,0.0,True
oulad_FFF_2014B,oviedo_C3022_1415,D3_other_institution,0,238,0.0,True
oulad_FFF_2014B,oviedo_C3029_1415,D3_other_institution,0,231,0.0,True
oulad_FFF_2014B,oviedo_C4189_1415,D3_other_institution,0,128,0.0,True
oulad_FFF_2014B,oviedo_C4213_1415,D3_other_institution,0,140,0.0,True
oulad_FFF_2014B,oviedo_C836_1415,D3_other_institution,0,87,0.0,True
oulad_FFF_2014J,oulad_AAA_2013J,D2_other_module,0,383,0.0,True
oulad_FFF_2014J,oulad_AAA_2014J,D2_other_module,0,365,0.0,True
oulad_FFF_2014J,oulad_BBB_2013B,D2_other_module,1,1767,0.0005659309564233164,True
oulad_FFF_2014J,oulad_BBB_2013J,D2_other_module,0,2237,0.0,True
oulad_FFF_2014J,oulad_BBB_2014B,D2_other_module,2,1613,0.0012399256044637321,True
oulad_FFF_2014J,oulad_BBB_2014J,D2_other_module,1,2292,0.0004363001745200698,True
oulad_FFF_2014J,oulad_CCC_2014B,D2_other_module,37,1936,0.019111570247933883,False
oulad_FFF_2014J,oulad_CCC_2014J,D2_other_module,134,2498,0.053642914331465175,False
oulad_FFF_2014J,oulad_DDD_2013B,D2_other_module,3,1303,0.0023023791250959325,True
oulad_FFF_2014J,oulad_DDD_2013J,D2_other_module,10,1938,0.005159958720330237,True
oulad_FFF_2014J,oulad_DDD_2014B,D2_other_module,3,1228,0.0024429967426710096,True
oulad_FFF_2014J,oulad_DDD_2014J,D2_other_module,6,1803,0.0033277870216306157,True
oulad_FFF_2014J,oulad_EEE_2013J,D2_other_module,9,1052,0.008555133079847909,True
oulad_FFF_2014J,oulad_EEE_2014B,D2_other_module,6,694,0.008645533141210375,True
oulad_FFF_2014J,oulad_EEE_2014J,D2_other_module,5,1188,0.004208754208754209,True
oulad_FFF_2014J,oulad_FFF_2013B,D1_same_module,21,1614,0.013011152416356878,False
oulad_FFF_2014J,oulad_FFF_2013J,D1_same_module,117,2283,0.051248357424441525,False
oulad_FFF_2014J,oulad_FFF_2014B,D1_same_module,74,1500,0.04933333333333333,False
oulad_FFF_2014J,ku_Accountancy_1819,D3_other_institution,0,752,0.0,True
oulad_FFF_2014J,ku_Globaleconom_1819,D3_other_institution,0,743,0.0,True
oulad_FFF_2014J,ku_Accountancy_1920,D3_other_institution,0,705,0.0,True
oulad_FFF_2014J,ku_Globaleconom_1920,D3_other_institution,0,681,0.0,True
oulad_FFF_2014J,ku_Accountancy_2021,D3_other_institution,0,723,0.0,True
oulad_FFF_2014J,ku_Globaleconom_2021,D3_other_institution,0,335,0.0,True
oulad_FFF_2014J,ukzn_ISTN101_2019,D3_other_institution,0,1056,0.0,True
oulad_FFF_2014J,ukzn_ISTN101_2020,D3_other_institution,0,978,0.0,True
oulad_FFF_2014J,ukzn_ISTN101_2021,D3_other_institution,0,741,0.0,True
oulad_FFF_2014J,ukzn_ISTN102_2018,D3_other_institution,0,257,0.0,True
oulad_FFF_2014J,ukzn_ISTN103_2019,D3_other_institution,0,1113,0.0,True
oulad_FFF_2014J,ukzn_ISTN103_2020,D3_other_institution,0,1082,0.0,True
oulad_FFF_2014J,ukzn_ISTN211_2019,D3_other_institution,0,280,0.0,True
oulad_FFF_2014J,ukzn_ISTN211_2021,D3_other_institution,0,327,0.0,True
oulad_FFF_2014J,ukzn_ISTN212_2018,D3_other_institution,0,238,0.0,True
oulad_FFF_2014J,ukzn_ISTN212_2019,D3_other_institution,0,264,0.0,True
oulad_FFF_2014J,ukzn_ISTN2IP_2018,D3_other_institution,0,99,0.0,True
oulad_FFF_2014J,ukzn_ISTN2IP_2019,D3_other_institution,0,116,0.0,True
oulad_FFF_2014J,ukzn_ISTN3ND_2018,D3_other_institution,0,144,0.0,True
oulad_FFF_2014J,ukzn_ISTN3ND_2019,D3_other_institution,0,223,0.0,True
oulad_FFF_2014J,ukzn_ISTN3SA_2018,D3_other_institution,0,141,0.0,True
oulad_FFF_2014J,ukzn_ISTN3SA_2019,D3_other_institution,0,195,0.0,True
oulad_FFF_2014J,zambia_ICT1110_2020,D3_other_institution,0,65,0.0,True
oulad_FFF_2014J,zambia_ICT1110_2021,D3_other_institution,0,52,0.0,True
oulad_FFF_2014J,oviedo_C1112_1415,D3_other_institution,0,199,0.0,True
oulad_FFF_2014J,oviedo_C1127_1415,D3_other_institution,0,106,0.0,True
oulad_FFF_2014J,oviedo_C1200_1415,D3_other_institution,0,107,0.0,True
oulad_FFF_2014J,oviedo_C1303_1415,D3_other_institution,0,112,0.0,True
oulad_FFF_2014J,oviedo_C174_1415,D3_other_institution,0,96,0.0,True
oulad_FFF_2014J,oviedo_C190_1415,D3_other_institution,0,112,0.0,True
oulad_FFF_2014J,oviedo_C1978_1415,D3_other_institution,0,164,0.0,True
oulad_FFF_2014J,oviedo_C2011_1415,D3_other_institution,0,120,0.0,True
oulad_FFF_2014J,oviedo_C2024_1415,D3_other_institution,1,327,0.0030581039755351682,True
oulad_FFF_2014J,oviedo_C2150_1415,D3_other_institution,0,106,0.0,True
oulad_FFF_2014J,oviedo_C2271_1415,D3_other_institution,0,596,0.0,True
oulad_FFF_2014J,oviedo_C2335_1415,D3_other_institution,0,428,0.0,True
oulad_FFF_2014J,oviedo_C2406_1415,D3_other_institution,2,133,0.015037593984962405,False
oulad_FFF_2014J,oviedo_C2468_1415,D3_other_institution,0,82,0.0,True
oulad_FFF_2014J,oviedo_C2607_1415,D3_other_institution,0,277,0.0,True
oulad_FFF_2014J,oviedo_C3022_1415,D3_other_institution,0,238,0.0,True
oulad_FFF_2014J,oviedo_C3029_1415,D3_other_institution,0,231,0.0,True
oulad_FFF_2014J,oviedo_C4189_1415,D3_other_institution,0,128,0.0,True
oulad_FFF_2014J,oviedo_C4213_1415,D3_other_institution,0,140,0.0,True
oulad_FFF_2014J,oviedo_C836_1415,D3_other_institution,0,87,0.0,True
ku_Accountancy_1819,oulad_AAA_2013J,D3_other_institution,0,383,0.0,True
ku_Accountancy_1819,oulad_AAA_2014J,D3_other_institution,0,365,0.0,True
ku_Accountancy_1819,oulad_BBB_2013B,D3_other_institution,0,1767,0.0,True
ku_Accountancy_1819,oulad_BBB_2013J,D3_other_institution,0,2237,0.0,True
ku_Accountancy_1819,oulad_BBB_2014B,D3_other_institution,0,1613,0.0,True
ku_Accountancy_1819,oulad_BBB_2014J,D3_other_institution,0,2292,0.0,True
ku_Accountancy_1819,oulad_CCC_2014B,D3_other_institution,0,1936,0.0,True
ku_Accountancy_1819,oulad_CCC_2014J,D3_other_institution,0,2498,0.0,True
ku_Accountancy_1819,oulad_DDD_2013B,D3_other_institution,0,1303,0.0,True
ku_Accountancy_1819,oulad_DDD_2013J,D3_other_institution,0,1938,0.0,True
ku_Accountancy_1819,oulad_DDD_2014B,D3_other_institution,0,1228,0.0,True
ku_Accountancy_1819,oulad_DDD_2014J,D3_other_institution,0,1803,0.0,True
ku_Accountancy_1819,oulad_EEE_2013J,D3_other_institution,0,1052,0.0,True
ku_Accountancy_1819,oulad_EEE_2014B,D3_other_institution,0,694,0.0,True
ku_Accountancy_1819,oulad_EEE_2014J,D3_other_institution,0,1188,0.0,True
ku_Accountancy_1819,oulad_FFF_2013B,D3_other_institution,0,1614,0.0,True
ku_Accountancy_1819,oulad_FFF_2013J,D3_other_institution,0,2283,0.0,True
ku_Accountancy_1819,oulad_FFF_2014B,D3_other_institution,0,1500,0.0,True
ku_Accountancy_1819,oulad_FFF_2014J,D3_other_institution,0,2365,0.0,True
ku_Accountancy_1819,ku_Globaleconom_1819,D2_other_module,0,743,0.0,True
ku_Accountancy_1819,ku_Accountancy_1920,D1_same_module,560,705,0.7943262411347518,False
ku_Accountancy_1819,ku_Globaleconom_1920,D2_other_module,0,681,0.0,True
ku_Accountancy_1819,ku_Accountancy_2021,D1_same_module,578,723,0.7994467496542186,False
ku_Accountancy_1819,ku_Globaleconom_2021,D2_other_module,0,335,0.0,True
ku_Accountancy_1819,ukzn_ISTN101_2019,D3_other_institution,0,1056,0.0,True
ku_Accountancy_1819,ukzn_ISTN101_2020,D3_other_institution,0,978,0.0,True
ku_Accountancy_1819,ukzn_ISTN101_2021,D3_other_institution,0,741,0.0,True
ku_Accountancy_1819,ukzn_ISTN102_2018,D3_other_institution,0,257,0.0,True
ku_Accountancy_1819,ukzn_ISTN103_2019,D3_other_institution,0,1113,0.0,True
ku_Accountancy_1819,ukzn_ISTN103_2020,D3_other_institution,0,1082,0.0,True
ku_Accountancy_1819,ukzn_ISTN211_2019,D3_other_institution,0,280,0.0,True
ku_Accountancy_1819,ukzn_ISTN211_2021,D3_other_institution,0,327,0.0,True
ku_Accountancy_1819,ukzn_ISTN212_2018,D3_other_institution,0,238,0.0,True
ku_Accountancy_1819,ukzn_ISTN212_2019,D3_other_institution,0,264,0.0,True
ku_Accountancy_1819,ukzn_ISTN2IP_2018,D3_other_institution,0,99,0.0,True
ku_Accountancy_1819,ukzn_ISTN2IP_2019,D3_other_institution,0,116,0.0,True
ku_Accountancy_1819,ukzn_ISTN3ND_2018,D3_other_institution,0,144,0.0,True
ku_Accountancy_1819,ukzn_ISTN3ND_2019,D3_other_institution,0,223,0.0,True
ku_Accountancy_1819,ukzn_ISTN3SA_2018,D3_other_institution,0,141,0.0,True
ku_Accountancy_1819,ukzn_ISTN3SA_2019,D3_other_institution,0,195,0.0,True
ku_Accountancy_1819,zambia_ICT1110_2020,D3_other_institution,0,65,0.0,True
ku_Accountancy_1819,zambia_ICT1110_2021,D3_other_institution,0,52,0.0,True
ku_Accountancy_1819,oviedo_C1112_1415,D3_other_institution,0,199,0.0,True
ku_Accountancy_1819,oviedo_C1127_1415,D3_other_institution,0,106,0.0,True
ku_Accountancy_1819,oviedo_C1200_1415,D3_other_institution,0,107,0.0,True
ku_Accountancy_1819,oviedo_C1303_1415,D3_other_institution,0,112,0.0,True
ku_Accountancy_1819,oviedo_C174_1415,D3_other_institution,0,96,0.0,True
ku_Accountancy_1819,oviedo_C190_1415,D3_other_institution,0,112,0.0,True
ku_Accountancy_1819,oviedo_C1978_1415,D3_other_institution,0,164,0.0,True
ku_Accountancy_1819,oviedo_C2011_1415,D3_other_institution,0,120,0.0,True
ku_Accountancy_1819,oviedo_C2024_1415,D3_other_institution,0,327,0.0,True
ku_Accountancy_1819,oviedo_C2150_1415,D3_other_institution,0,106,0.0,True
ku_Accountancy_1819,oviedo_C2271_1415,D3_other_institution,0,596,0.0,True
ku_Accountancy_1819,oviedo_C2335_1415,D3_other_institution,0,428,0.0,True
ku_Accountancy_1819,oviedo_C2406_1415,D3_other_institution,0,133,0.0,True
ku_Accountancy_1819,oviedo_C2468_1415,D3_other_institution,0,82,0.0,True
ku_Accountancy_1819,oviedo_C2607_1415,D3_other_institution,0,277,0.0,True
ku_Accountancy_1819,oviedo_C3022_1415,D3_other_institution,0,238,0.0,True
ku_Accountancy_1819,oviedo_C3029_1415,D3_other_institution,0,231,0.0,True
ku_Accountancy_1819,oviedo_C4189_1415,D3_other_institution,0,128,0.0,True
ku_Accountancy_1819,oviedo_C4213_1415,D3_other_institution,0,140,0.0,True
ku_Accountancy_1819,oviedo_C836_1415,D3_other_institution,0,87,0.0,True
ku_Globaleconom_1819,oulad_AAA_2013J,D3_other_institution,0,383,0.0,True
ku_Globaleconom_1819,oulad_AAA_2014J,D3_other_institution,0,365,0.0,True
ku_Globaleconom_1819,oulad_BBB_2013B,D3_other_institution,0,1767,0.0,True
ku_Globaleconom_1819,oulad_BBB_2013J,D3_other_institution,0,2237,0.0,True
ku_Globaleconom_1819,oulad_BBB_2014B,D3_other_institution,0,1613,0.0,True
ku_Globaleconom_1819,oulad_BBB_2014J,D3_other_institution,0,2292,0.0,True
ku_Globaleconom_1819,oulad_CCC_2014B,D3_other_institution,0,1936,0.0,True
ku_Globaleconom_1819,oulad_CCC_2014J,D3_other_institution,0,2498,0.0,True
ku_Globaleconom_1819,oulad_DDD_2013B,D3_other_institution,0,1303,0.0,True
ku_Globaleconom_1819,oulad_DDD_2013J,D3_other_institution,0,1938,0.0,True
ku_Globaleconom_1819,oulad_DDD_2014B,D3_other_institution,0,1228,0.0,True
ku_Globaleconom_1819,oulad_DDD_2014J,D3_other_institution,0,1803,0.0,True
ku_Globaleconom_1819,oulad_EEE_2013J,D3_other_institution,0,1052,0.0,True
ku_Globaleconom_1819,oulad_EEE_2014B,D3_other_institution,0,694,0.0,True
ku_Globaleconom_1819,oulad_EEE_2014J,D3_other_institution,0,1188,0.0,True
ku_Globaleconom_1819,oulad_FFF_2013B,D3_other_institution,0,1614,0.0,True
ku_Globaleconom_1819,oulad_FFF_2013J,D3_other_institution,0,2283,0.0,True
ku_Globaleconom_1819,oulad_FFF_2014B,D3_other_institution,0,1500,0.0,True
ku_Globaleconom_1819,oulad_FFF_2014J,D3_other_institution,0,2365,0.0,True
ku_Globaleconom_1819,ku_Accountancy_1819,D2_other_module,0,752,0.0,True
ku_Globaleconom_1819,ku_Accountancy_1920,D2_other_module,0,705,0.0,True
ku_Globaleconom_1819,ku_Globaleconom_1920,D1_same_module,566,681,0.8311306901615272,False
ku_Globaleconom_1819,ku_Accountancy_2021,D2_other_module,0,723,0.0,True
ku_Globaleconom_1819,ku_Globaleconom_2021,D1_same_module,0,335,0.0,True
ku_Globaleconom_1819,ukzn_ISTN101_2019,D3_other_institution,0,1056,0.0,True
ku_Globaleconom_1819,ukzn_ISTN101_2020,D3_other_institution,0,978,0.0,True
ku_Globaleconom_1819,ukzn_ISTN101_2021,D3_other_institution,0,741,0.0,True
ku_Globaleconom_1819,ukzn_ISTN102_2018,D3_other_institution,0,257,0.0,True
ku_Globaleconom_1819,ukzn_ISTN103_2019,D3_other_institution,0,1113,0.0,True
ku_Globaleconom_1819,ukzn_ISTN103_2020,D3_other_institution,0,1082,0.0,True
ku_Globaleconom_1819,ukzn_ISTN211_2019,D3_other_institution,0,280,0.0,True
ku_Globaleconom_1819,ukzn_ISTN211_2021,D3_other_institution,0,327,0.0,True
ku_Globaleconom_1819,ukzn_ISTN212_2018,D3_other_institution,0,238,0.0,True
ku_Globaleconom_1819,ukzn_ISTN212_2019,D3_other_institution,0,264,0.0,True
ku_Globaleconom_1819,ukzn_ISTN2IP_2018,D3_other_institution,0,99,0.0,True
ku_Globaleconom_1819,ukzn_ISTN2IP_2019,D3_other_institution,0,116,0.0,True
ku_Globaleconom_1819,ukzn_ISTN3ND_2018,D3_other_institution,0,144,0.0,True
ku_Globaleconom_1819,ukzn_ISTN3ND_2019,D3_other_institution,0,223,0.0,True
ku_Globaleconom_1819,ukzn_ISTN3SA_2018,D3_other_institution,0,141,0.0,True
ku_Globaleconom_1819,ukzn_ISTN3SA_2019,D3_other_institution,0,195,0.0,True
ku_Globaleconom_1819,zambia_ICT1110_2020,D3_other_institution,0,65,0.0,True
ku_Globaleconom_1819,zambia_ICT1110_2021,D3_other_institution,0,52,0.0,True
ku_Globaleconom_1819,oviedo_C1112_1415,D3_other_institution,0,199,0.0,True
ku_Globaleconom_1819,oviedo_C1127_1415,D3_other_institution,0,106,0.0,True
ku_Globaleconom_1819,oviedo_C1200_1415,D3_other_institution,0,107,0.0,True
ku_Globaleconom_1819,oviedo_C1303_1415,D3_other_institution,0,112,0.0,True
ku_Globaleconom_1819,oviedo_C174_1415,D3_other_institution,0,96,0.0,True
ku_Globaleconom_1819,oviedo_C190_1415,D3_other_institution,0,112,0.0,True
ku_Globaleconom_1819,oviedo_C1978_1415,D3_other_institution,0,164,0.0,True
ku_Globaleconom_1819,oviedo_C2011_1415,D3_other_institution,0,120,0.0,True
ku_Globaleconom_1819,oviedo_C2024_1415,D3_other_institution,0,327,0.0,True
ku_Globaleconom_1819,oviedo_C2150_1415,D3_other_institution,0,106,0.0,True
ku_Globaleconom_1819,oviedo_C2271_1415,D3_other_institution,0,596,0.0,True
ku_Globaleconom_1819,oviedo_C2335_1415,D3_other_institution,0,428,0.0,True
ku_Globaleconom_1819,oviedo_C2406_1415,D3_other_institution,0,133,0.0,True
ku_Globaleconom_1819,oviedo_C2468_1415,D3_other_institution,0,82,0.0,True
ku_Globaleconom_1819,oviedo_C2607_1415,D3_other_institution,0,277,0.0,True
ku_Globaleconom_1819,oviedo_C3022_1415,D3_other_institution,0,238,0.0,True
ku_Globaleconom_1819,oviedo_C3029_1415,D3_other_institution,0,231,0.0,True
ku_Globaleconom_1819,oviedo_C4189_1415,D3_other_institution,0,128,0.0,True
ku_Globaleconom_1819,oviedo_C4213_1415,D3_other_institution,0,140,0.0,True
ku_Globaleconom_1819,oviedo_C836_1415,D3_other_institution,0,87,0.0,True
ku_Accountancy_1920,oulad_AAA_2013J,D3_other_institution,0,383,0.0,True
ku_Accountancy_1920,oulad_AAA_2014J,D3_other_institution,0,365,0.0,True
ku_Accountancy_1920,oulad_BBB_2013B,D3_other_institution,0,1767,0.0,True
ku_Accountancy_1920,oulad_BBB_2013J,D3_other_institution,0,2237,0.0,True
ku_Accountancy_1920,oulad_BBB_2014B,D3_other_institution,0,1613,0.0,True
ku_Accountancy_1920,oulad_BBB_2014J,D3_other_institution,0,2292,0.0,True
ku_Accountancy_1920,oulad_CCC_2014B,D3_other_institution,0,1936,0.0,True
ku_Accountancy_1920,oulad_CCC_2014J,D3_other_institution,0,2498,0.0,True
ku_Accountancy_1920,oulad_DDD_2013B,D3_other_institution,0,1303,0.0,True
ku_Accountancy_1920,oulad_DDD_2013J,D3_other_institution,0,1938,0.0,True
ku_Accountancy_1920,oulad_DDD_2014B,D3_other_institution,0,1228,0.0,True
ku_Accountancy_1920,oulad_DDD_2014J,D3_other_institution,0,1803,0.0,True
ku_Accountancy_1920,oulad_EEE_2013J,D3_other_institution,0,1052,0.0,True
ku_Accountancy_1920,oulad_EEE_2014B,D3_other_institution,0,694,0.0,True
ku_Accountancy_1920,oulad_EEE_2014J,D3_other_institution,0,1188,0.0,True
ku_Accountancy_1920,oulad_FFF_2013B,D3_other_institution,0,1614,0.0,True
ku_Accountancy_1920,oulad_FFF_2013J,D3_other_institution,0,2283,0.0,True
ku_Accountancy_1920,oulad_FFF_2014B,D3_other_institution,0,1500,0.0,True
ku_Accountancy_1920,oulad_FFF_2014J,D3_other_institution,0,2365,0.0,True
ku_Accountancy_1920,ku_Accountancy_1819,D1_same_module,560,752,0.7446808510638298,False
ku_Accountancy_1920,ku_Globaleconom_1819,D2_other_module,0,743,0.0,True
ku_Accountancy_1920,ku_Globaleconom_1920,D2_other_module,0,681,0.0,True
ku_Accountancy_1920,ku_Accountancy_2021,D1_same_module,544,723,0.7524204702627939,False
ku_Accountancy_1920,ku_Globaleconom_2021,D2_other_module,0,335,0.0,True
ku_Accountancy_1920,ukzn_ISTN101_2019,D3_other_institution,0,1056,0.0,True
ku_Accountancy_1920,ukzn_ISTN101_2020,D3_other_institution,0,978,0.0,True
ku_Accountancy_1920,ukzn_ISTN101_2021,D3_other_institution,0,741,0.0,True
ku_Accountancy_1920,ukzn_ISTN102_2018,D3_other_institution,0,257,0.0,True
ku_Accountancy_1920,ukzn_ISTN103_2019,D3_other_institution,0,1113,0.0,True
ku_Accountancy_1920,ukzn_ISTN103_2020,D3_other_institution,0,1082,0.0,True
ku_Accountancy_1920,ukzn_ISTN211_2019,D3_other_institution,0,280,0.0,True
ku_Accountancy_1920,ukzn_ISTN211_2021,D3_other_institution,0,327,0.0,True
ku_Accountancy_1920,ukzn_ISTN212_2018,D3_other_institution,0,238,0.0,True
ku_Accountancy_1920,ukzn_ISTN212_2019,D3_other_institution,0,264,0.0,True
ku_Accountancy_1920,ukzn_ISTN2IP_2018,D3_other_institution,0,99,0.0,True
ku_Accountancy_1920,ukzn_ISTN2IP_2019,D3_other_institution,0,116,0.0,True
ku_Accountancy_1920,ukzn_ISTN3ND_2018,D3_other_institution,0,144,0.0,True
ku_Accountancy_1920,ukzn_ISTN3ND_2019,D3_other_institution,0,223,0.0,True
ku_Accountancy_1920,ukzn_ISTN3SA_2018,D3_other_institution,0,141,0.0,True
ku_Accountancy_1920,ukzn_ISTN3SA_2019,D3_other_institution,0,195,0.0,True
ku_Accountancy_1920,zambia_ICT1110_2020,D3_other_institution,0,65,0.0,True
ku_Accountancy_1920,zambia_ICT1110_2021,D3_other_institution,0,52,0.0,True
ku_Accountancy_1920,oviedo_C1112_1415,D3_other_institution,0,199,0.0,True
ku_Accountancy_1920,oviedo_C1127_1415,D3_other_institution,0,106,0.0,True
ku_Accountancy_1920,oviedo_C1200_1415,D3_other_institution,0,107,0.0,True
ku_Accountancy_1920,oviedo_C1303_1415,D3_other_institution,0,112,0.0,True
ku_Accountancy_1920,oviedo_C174_1415,D3_other_institution,0,96,0.0,True
ku_Accountancy_1920,oviedo_C190_1415,D3_other_institution,0,112,0.0,True
ku_Accountancy_1920,oviedo_C1978_1415,D3_other_institution,0,164,0.0,True
ku_Accountancy_1920,oviedo_C2011_1415,D3_other_institution,0,120,0.0,True
ku_Accountancy_1920,oviedo_C2024_1415,D3_other_institution,0,327,0.0,True
ku_Accountancy_1920,oviedo_C2150_1415,D3_other_institution,0,106,0.0,True
ku_Accountancy_1920,oviedo_C2271_1415,D3_other_institution,0,596,0.0,True
ku_Accountancy_1920,oviedo_C2335_1415,D3_other_institution,0,428,0.0,True
ku_Accountancy_1920,oviedo_C2406_1415,D3_other_institution,0,133,0.0,True
ku_Accountancy_1920,oviedo_C2468_1415,D3_other_institution,0,82,0.0,True
ku_Accountancy_1920,oviedo_C2607_1415,D3_other_institution,0,277,0.0,True
ku_Accountancy_1920,oviedo_C3022_1415,D3_other_institution,0,238,0.0,True
ku_Accountancy_1920,oviedo_C3029_1415,D3_other_institution,0,231,0.0,True
ku_Accountancy_1920,oviedo_C4189_1415,D3_other_institution,0,128,0.0,True
ku_Accountancy_1920,oviedo_C4213_1415,D3_other_institution,0,140,0.0,True
ku_Accountancy_1920,oviedo_C836_1415,D3_other_institution,0,87,0.0,True
ku_Globaleconom_1920,oulad_AAA_2013J,D3_other_institution,0,383,0.0,True
