target,target_institution,k,seed,auc,f1_pass,f1_fail,f1_fail_baseline,recall_at_flag20,precision_at_flag20,lift_at_flag20,brier,calibration_in_large
oulad_EEE_2014J,OULAD,0,2,0.8298088972431078,0.7667228780213603,0.304857621440536,0.5957446808510638,0.42063492063492064,0.8907563025210085,2.0996398559423772,0.23008196491358357,-0.18698903549767762
oulad_EEE_2014J,OULAD,25,2,0.8129772032333263,0.7769365171811299,0.37110016420361247,0.5954106280193237,0.39553752535496955,0.8369098712446352,1.974292454883389,0.21183656639251103,-0.15000590223383609
oulad_EEE_2014J,OULAD,50,2,0.8472273175791923,0.7948874010955569,0.4676145339652449,0.5950617283950618,0.44398340248962653,0.9385964912280702,2.216022421198224,0.1876299433840363,-0.11047147134953933
oulad_EEE_2014J,OULAD,100,2,0.8576172299289326,0.7987096774193548,0.5015974440894568,0.6006430868167202,0.4475374732334047,0.9587155963302753,2.2335815177887355,0.18473226184626684,-0.12563655420056946
oulad_EEE_2014J,OULAD,0,3,0.7826293163464215,0.7307692307692307,0.0,0.5957446808510638,0.37103174603174605,0.7857142857142857,1.8520408163265305,0.2731926050221519,-0.25325412318153084
oulad_EEE_2014J,OULAD,25,3,0.8237162039557249,0.7864768683274022,0.4375,0.5971049457177322,0.4080808080808081,0.8669527896995708,2.0369012008496985,0.2021515133544809,-0.1639873503508245
oulad_EEE_2014J,OULAD,50,3,0.8472048120490677,0.8039579468150897,0.5189681335356601,0.5976586568083796,0.44742268041237115,0.9517543859649122,2.233188641707361,0.18862116558035927,-0.15320347290744357
oulad_EEE_2014J,OULAD,100,3,0.8486958443854995,0.8421807747489239,0.7186700767263428,0.5979381443298969,0.4525862068965517,0.963302752293578,2.2587788674470106,0.16316394104532814,-0.08360684963595533
oulad_EEE_2014J,OULAD,0,4,0.8043111250348093,0.7315508021390374,0.007905138339920948,0.5957446808510638,0.39880952380952384,0.8445378151260504,1.9906962785114044,0.2509660111508152,-0.23071688657492248
oulad_EEE_2014J,OULAD,25,4,0.8116968528755697,0.7736720554272517,0.3400673400673401,0.5937122128174124,0.3971486761710794,0.8369098712446352,1.9823343793431991,0.20910233008685816,-0.1671868251581065
oulad_EEE_2014J,OULAD,50,4,0.8269029116678969,0.783816425120773,0.42258064516129035,0.5924551638837353,0.4175365344467641,0.8771929824561403,2.0840200710544625,0.1858286176445138,-0.12195740628591933
oulad_EEE_2014J,OULAD,100,4,0.8358818117111956,0.8347457627118644,0.6921052631578948,0.5897602073882048,0.45494505494505494,0.9495412844036697,2.270551466881742,0.16647453504124965,-0.07519757859065246
oulad_FFF_2013B,OULAD,0,0,0.8197853137910682,0.6991429860171403,0.34025717111770526,0.6802943581357318,0.35216346153846156,0.9071207430340558,1.7597270183376996,0.25417220808914254,-0.25851294707838385
oulad_FFF_2013B,OULAD,25,0,0.820335246915538,0.7581493165089379,0.6394984326018809,0.680780406807804,0.36341463414634145,0.9371069182389937,1.8159303574167815,0.20371245447630693,-0.16534019896072155
oulad_FFF_2013B,OULAD,50,0,0.8208558206839429,0.7580645161290323,0.6451104100946372,0.6807254323070434,0.3643122676579926,0.939297124600639,1.820397401332589,0.193417104692212,-0.1396791359717251
oulad_FFF_2013B,OULAD,100,0,0.8198238170184445,0.7511261261261262,0.646964856230032,0.6806100217864923,0.3649167733674776,0.9405940594059405,1.8233795210506965,0.19031525410442646,-0.1277990510048539
oulad_FFF_2013B,OULAD,0,1,0.8260615962522133,0.7296912114014252,0.4933214603739982,0.6802943581357318,0.36538461538461536,0.9411764705882353,1.82579185520362,0.2224191865932563,-0.20493836877997534
oulad_FFF_2013B,OULAD,25,1,0.8296792529435648,0.7560849300880372,0.6222935044105854,0.6813278008298755,0.3690621193666261,0.9528301886792453,1.8441500241307194,0.19911064575676982,-0.15989176222562934
oulad_FFF_2013B,OULAD,50,1,0.832679324480067,0.7596153846153846,0.64171974522293,0.6812816188870152,0.3725247524752475,0.9616613418530351,1.8614335874482015,0.1946383377970637,-0.15697698766965723
oulad_FFF_2013B,OULAD,100,1,0.832070283566028,0.7621681415929203,0.6475409836065574,0.681184668989547,0.3721227621483376,0.9603960396039604,1.8593856828138058,0.19032100634553573,-0.1435770936515175
oulad_FFF_2013B,OULAD,0,2,0.812189528821562,0.696236559139785,0.3192771084337349,0.6802943581357318,0.35096153846153844,0.9040247678018576,1.7537211240771613,0.25495222275034846,-0.24603261366645246
oulad_FFF_2013B,OULAD,25,2,0.8294909861469307,0.7223282442748091,0.46210720887245843,0.681874740771464,0.36496350364963503,0.9433962264150944,1.8236698342744344,0.2302291552334756,-0.21423511146570928
oulad_FFF_2013B,OULAD,50,2,0.8263664568308515,0.7329070339399901,0.5041095890410959,0.6818373367045933,0.3695920889987639,0.9552715654952076,1.8467796395976572,0.21808540697344742,-0.19177611308752185
oulad_FFF_2013B,OULAD,100,2,0.837265733092952,0.7516268980477223,0.6131756756756757,0.681184668989547,0.3695652173913043,0.9537953795379538,1.8466063997704119,0.19638957894895145,-0.14455147529889645
oulad_FFF_2013B,OULAD,0,3,0.8214122135058037,0.6652415562206071,0.11923509561304838,0.6802943581357318,0.3545673076923077,0.913312693498452,1.771738806858776,0.25894717532411715,-0.2583010864744791
oulad_FFF_2013B,OULAD,25,3,0.8299659908187901,0.7423096318709027,0.5723849372384937,0.6824212271973467,0.35844471445929527,0.9276729559748428,1.791096387659812,0.22166658406421774,-0.20973933315476728
oulad_FFF_2013B,OULAD,50,3,0.8311317000800744,0.7451181911613566,0.5803722504230119,0.6829473684210525,0.36128236744759556,0.9361022364217252,1.8052575804729696,0.2182000776039688,-0.20005216782936847
oulad_FFF_2013B,OULAD,100,3,0.8339335342359375,0.7452677122769065,0.6005089058524173,0.6874729085392284,0.3593947036569987,0.9405940594059405,1.7957873971508118,0.20792394538677716,-0.1793805576403566
oulad_FFF_2013B,OULAD,0,4,0.8158529350285265,0.7022141888838681,0.35073891625615766,0.6802943581357318,0.34375,0.8854489164086687,1.717685758513932,0.2473683380785624,-0.23965027796356225
oulad_FFF_2013B,OULAD,25,4,0.8209936141338812,0.7588357588357588,0.6299840510366826,0.6785862785862785,0.36519607843137253,0.9371069182389937,1.8248319768158838,0.19895909668915787,-0.14389489932341148
oulad_FFF_2013B,OULAD,50,4,0.8212278295370472,0.7619559376679205,0.6503551696921863,0.680168776371308,0.36228287841191065,0.9329073482428115,1.8102569387738923,0.1954377723707251,-0.1373025161680302
oulad_FFF_2013B,OULAD,100,4,0.8228113838603477,0.7603399433427762,0.665083135391924,0.6794592237243785,0.36585365853658536,0.9405940594059405,1.8280608548659745,0.19039540000958255,-0.12825951794631485
oulad_FFF_2013J,OULAD,0,0,0.7939336285226697,0.6517857142857143,0.029850746268656716,0.6845289541918754,0.3265993265993266,0.849015317286652,1.6315673142806622,0.30236183203340916,-0.29894622805311316
oulad_FFF_2013J,OULAD,25,0,0.8363602141411093,0.696969696969697,0.3352192362093352,0.6849155503785672,0.3358843537414966,0.8738938053097345,1.6779355547528745,0.24665359040688406,-0.24368056063495136
oulad_FFF_2013J,OULAD,50,0,0.8481344602628789,0.7350069735006973,0.5244055068836045,0.6837606837606837,0.36637931034482757,0.9507829977628636,1.8302572706935125,0.2140328122534169,-0.2003370391359544
oulad_FFF_2013J,OULAD,100,0,0.8571959903574922,0.7727272727272727,0.6932185145317545,0.6829562594268477,0.3710247349823322,0.9610983981693364,1.853425621204648,0.17619530609445477,-0.1326842946846985
oulad_FFF_2013J,OULAD,0,1,0.7702539089525391,0.6472856719074459,0.00502092050209205,0.6845289541918754,0.3047138047138047,0.7921225382932167,1.5222354839422674,0.3109243220471249,-0.3052834020877609
oulad_FFF_2013J,OULAD,25,1,0.7774562385807744,0.6994106090373281,0.37209302325581395,0.6845324788814448,0.33361702127659576,0.8672566371681416,1.6666089248729055,0.26135817520287813,-0.24677846627924932
oulad_FFF_2013J,OULAD,50,1,0.820552635386025,0.7058823529411765,0.4131455399061033,0.6856974690994703,0.3407725321888412,0.8881431767337807,1.702337951627925,0.23611486043839197,-0.22018054699504713
oulad_FFF_2013J,OULAD,100,1,0.8256687865939835,0.7107553080403759,0.4434025452109846,0.6873120865904991,0.3455818022747157,0.9038901601830663,1.7263274012945178,0.22295192484869233,-0.204047920249466
oulad_FFF_2013J,OULAD,0,2,0.7225377826976,0.6450653983353151,0.0066555740432612314,0.6845289541918754,0.3055555555555556,0.7943107221006565,1.526440554339898,0.30019981418455266,-0.2820198296437762
oulad_FFF_2013J,OULAD,25,2,0.8170931727589372,0.6846961501749921,0.27822286962855064,0.6849155503785672,0.32653061224489793,0.8495575221238938,1.631208235506592,0.27720971933960076,-0.27637905578977456
oulad_FFF_2013J,OULAD,50,2,0.8095193900853515,0.684789644012945,0.2921511627906977,0.6845360824742268,0.33562822719449226,0.87248322147651,1.676639443680763,0.2582734503661552,-0.2449020904624804
oulad_FFF_2013J,OULAD,100,2,0.8425858238552337,0.7440119760479041,0.5962219598583235,0.6809667673716012,0.3566992014196983,0.919908466819222,1.7818635164741452,0.18973139312288392,-0.12982694907921616
oulad_FFF_2013J,OULAD,0,3,0.7662607813292746,0.6478956727919384,0.003355704697986577,0.6845289541918754,0.2601010101010101,0.6761487964989059,1.299366752867847,0.3162016911242325,-0.30930771619795727
oulad_FFF_2013J,OULAD,25,3,0.7990817469204927,0.6861313868613139,0.2754578754578755,0.6845324788814448,0.3251063829787234,0.8451327433628318,1.6240933910751272,0.2793606349258596,-0.2723635280551672
oulad_FFF_2013J,OULAD,50,3,0.8288938065185913,0.7041694242223693,0.3808864265927978,0.6845360824742268,0.3442340791738382,0.8948545861297539,1.7196301986469364,0.23931136212699128,-0.22943265285796283
oulad_FFF_2013J,OULAD,100,3,0.8469738877492685,0.7305773342836779,0.5153846153846153,0.6841470765521398,0.36387665198237884,0.9450800915331807,1.8177179205435536,0.20109164036124574,-0.1814170237084124
oulad_FFF_2013J,OULAD,0,4,0.8233564718724535,0.649598094671033,0.024855012427506214,0.6845289541918754,0.32575757575757575,0.8468271334792122,1.6273622438830317,0.27915871155721306,-0.2811300398525366
oulad_FFF_2013J,OULAD,25,4,0.8368444633088097,0.6960752513785274,0.34612700628053034,0.6856810244470314,0.33276740237691,0.8672566371681416,1.6623645897501391,0.25297185025439456,-0.2590953509840299
oulad_FFF_2013J,OULAD,50,4,0.8389152281872829,0.7000331455087836,0.3754313319530711,0.686470588235294,0.3444730077120823,0.8993288590604027,1.7208237723066662,0.23856278195970398,-0.23738831570004942
oulad_FFF_2013J,OULAD,100,4,0.8565563009765276,0.7420058139534884,0.5600991325898389,0.688888888888889,0.3714036617262424,0.9748283752860412,1.855318520705691,0.20648663522577254,-0.2022311284898891
oulad_FFF_2014B,OULAD,0,0,0.8285672457544409,0.6072423398328691,0.0,0.7212276214833758,0.31560283687943264,0.89,1.5780141843971633,0.3309060610412873,-0.3599046509710314
oulad_FFF_2014B,OULAD,25,0,0.8475473666108385,0.6573787409700722,0.3438735177865613,0.7212830515821413,0.3293269230769231,0.9288135593220339,1.6466346153846154,0.25174878937393436,-0.26177456370167057
oulad_FFF_2014B,OULAD,50,0,0.8599777390631049,0.707163323782235,0.5575757575757576,0.722466960352423,0.3426829268292683,0.9689655172413794,1.7134146341463414,0.21369168276744105,-0.2091826537667802
oulad_FFF_2014B,OULAD,100,0,0.8598734177215189,0.7482108002602472,0.6935866983372921,0.7214611872146118,0.3430379746835443,0.9678571428571429,1.7151898734177216,0.18606985305794715,-0.16191755163291127
oulad_FFF_2014B,OULAD,0,1,0.8287000889235907,0.6072423398328691,0.0,0.7212276214833758,0.3203309692671395,0.9033333333333333,1.6016548463356974,0.3386435546942981,-0.36782332505198073
oulad_FFF_2014B,OULAD,25,1,0.8374348797751718,0.6677099634846114,0.38334946757018395,0.7207285342584562,0.3309265944645006,0.9322033898305084,1.6546329723225028,0.25416781387375975,-0.26594569609575225
oulad_FFF_2014B,OULAD,50,1,0.8608900606604563,0.6834061135371179,0.45692883895131087,0.7213403880070547,0.3410757946210269,0.9620689655172414,1.7053789731051345,0.22536976913813853,-0.23471092507518287
oulad_FFF_2014B,OULAD,100,1,0.8589345404912424,0.7148884870403858,0.5854513584574934,0.7232102143182855,0.3442622950819672,0.975,1.7213114754098362,0.20552013211736406,-0.1916462633676616
oulad_FFF_2014B,OULAD,0,2,0.8058718488154365,0.6072423398328691,0.0,0.7212276214833758,0.31678486997635935,0.8933333333333333,1.5839243498817968,0.33269878993471497,-0.3600853766302806
oulad_FFF_2014B,OULAD,25,2,0.8359250197346024,0.6503318019397651,0.3087790110998991,0.7223906453009961,0.3261390887290168,0.9220338983050848,1.630695443645084,0.2735038513662477,-0.2960360807541744
oulad_FFF_2014B,OULAD,50,2,0.8605022283432885,0.6866666666666666,0.48727272727272725,0.7213403880070547,0.33618581907090467,0.9482758620689655,1.6809290953545233,0.21924421101452227,-0.22685787542345742
oulad_FFF_2014B,OULAD,100,2,0.8616614334130781,0.7339682539682539,0.6579591836734694,0.7226277372262774,0.3409090909090909,0.9642857142857143,1.7045454545454546,0.19841128447728965,-0.19393115409676887
oulad_FFF_2014B,OULAD,0,3,0.7868445499960238,0.6075243845796563,0.0023612750885478157,0.7212276214833758,0.26713947990543735,0.7533333333333333,1.3356973995271868,0.3551395969059058,-0.3771138436110055
oulad_FFF_2014B,OULAD,25,3,0.8622088353413654,0.6916395222584147,0.48736462093862815,0.720173535791757,0.3457831325301205,0.9728813559322034,1.7289156626506024,0.23155095985305815,-0.252297236741662
oulad_FFF_2014B,OULAD,50,3,0.8595273518077914,0.7342995169082126,0.6463022508038585,0.7173816895179125,0.34525277435265106,0.9655172413793104,1.7262638717632552,0.18745301600593542,-0.1382939054239049
oulad_FFF_2014B,OULAD,100,3,0.8581041599323669,0.7598944591029023,0.7165109034267912,0.7191216834400732,0.3473282442748092,0.975,1.7366412213740459,0.17770487922499134,-0.11355774263380758
oulad_FFF_2014B,OULAD,0,4,0.8299363437222114,0.6072423398328691,0.0,0.7212276214833758,0.31678486997635935,0.8933333333333333,1.5839243498817968,0.3305648789238716,-0.3591450939563807
oulad_FFF_2014B,OULAD,25,4,0.829324683778718,0.6500508646998983,0.3008130081300813,0.7223906453009961,0.3225419664268585,0.911864406779661,1.6127098321342925,0.27362971954688764,-0.2860242364439186
oulad_FFF_2014B,OULAD,50,4,0.850099740211542,0.6874657909140668,0.4678471575023299,0.7202118270079435,0.34191176470588236,0.9620689655172414,1.7095588235294117,0.220039702467292,-0.20358743488552045
oulad_FFF_2014B,OULAD,100,4,0.855580564206202,0.7549148099606815,0.706436420722135,0.717948717948718,0.3482142857142857,0.975,1.7410714285714284,0.18573829899024125,-0.13724105293981864
oulad_FFF_2014J,OULAD,0,0,0.8502947598879785,0.6456099681251811,0.0437842064112588,0.6908386382507611,0.3605769230769231,0.9513742071881607,1.8028846153846154,0.2917597135261756,-0.3013960079829286
oulad_FFF_2014J,OULAD,25,0,0.8752006538092002,0.7601554221123278,0.6327744726879394,0.688340807174888,0.36644951140065146,0.9615384615384616,1.8322475570032573,0.1955021788026101,-0.18610923464437168
oulad_FFF_2014J,OULAD,50,0,0.8776063298774346,0.7702503681885126,0.6739811912225705,0.689127972819932,0.3689400164338537,0.9697624190064795,1.8447000821692687,0.18519335872374368,-0.174583550994022
oulad_FFF_2014J,OULAD,100,0,0.8852444791870236,0.7913779830638953,0.7194616977225673,0.6888567293777135,0.3739495798319328,0.9823399558498896,1.8697478991596639,0.17029037492744173,-0.15636121762857746
oulad_FFF_2014J,OULAD,0,1,0.8071098179647866,0.6409444284480277,0.007955449482895784,0.6908386382507611,0.32211538461538464,0.8498942917547568,1.610576923076923,0.32322859775564877,-0.32690990061938596
oulad_FFF_2014J,OULAD,25,1,0.8166445776379906,0.6920415224913494,0.34776815456362425,0.6901763224181361,0.33495539334955393,0.8824786324786325,1.6747769667477697,0.27339322538244204,-0.2724974899095039
oulad_FFF_2014J,OULAD,50,1,0.8413468013468013,0.6949044585987261,0.35704697986577183,0.6883852691218131,0.3440329218106996,0.9028077753779697,1.7201646090534979,0.2377300853957374,-0.22125781026021968
oulad_FFF_2014J,OULAD,100,1,0.865512214188001,0.7249829816201497,0.49246231155778897,0.6888567293777135,0.3680672268907563,0.9668874172185431,1.8403361344537816,0.2125646058917902,-0.1978302795324292
oulad_FFF_2014J,OULAD,0,2,0.8386535735601313,0.6409666283084005,0.004784688995215311,0.6908386382507611,0.3501602564102564,0.9238900634249472,1.7508012820512822,0.28799862506941926,-0.2949058755619498
oulad_FFF_2014J,OULAD,25,2,0.8479366356248045,0.70464,0.4064308681672026,0.6901763224181361,0.3544201135442011,0.9337606837606838,1.7721005677210055,0.2427952053598161,-0.23965188060140363
oulad_FFF_2014J,OULAD,50,2,0.8476674071723262,0.712696335078534,0.44218551461245237,0.6898698358800227,0.3584905660377358,0.9438444924406048,1.7924528301886793,0.22906248742018628,-0.21788573703598052
oulad_FFF_2014J,OULAD,100,2,0.8797891574273483,0.7341859661251297,0.5302382406841784,0.6903729401561146,0.37018425460636517,0.9757174392935982,1.8509212730318256,0.19216696598371985,-0.16463517320458687
oulad_FFF_2014J,OULAD,0,3,0.798506616853752,0.6417696064349325,0.0016012810248198558,0.6908386382507611,0.28125,0.7420718816067653,1.40625,0.3248032615360584,-0.3285402488995165
oulad_FFF_2014J,OULAD,25,3,0.8467050946509536,0.6427947598253275,0.014457831325301205,0.6905428091773923,0.34035656401944897,0.8974358974358975,1.7017828200972447,0.27202148620286953,-0.28542691676651
oulad_FFF_2014J,OULAD,50,3,0.8691084662025601,0.7081838930551027,0.4273832373640435,0.6902404526166902,0.3540983606557377,0.9330453563714903,1.7704918032786887,0.22276923555720674,-0.23341447197074205
oulad_FFF_2014J,OULAD,100,3,0.8875694283730619,0.8007905138339921,0.748,0.6896152733584032,0.37416107382550334,0.9845474613686535,1.8708053691275168,0.16499359785470447,-0.14520441956963792
oulad_FFF_2014J,OULAD,0,4,0.8676191664945023,0.6439896223695589,0.020618556701030927,0.6908386382507611,0.35176282051282054,0.9281183932346723,1.7588141025641024,0.2775360977850122,-0.29289829089980424
oulad_FFF_2014J,OULAD,25,4,0.8827494752825852,0.6978804175893705,0.37129690585911784,0.691275167785235,0.3673139158576052,0.9700854700854701,1.8365695792880259,0.24216649336570048,-0.2601219999706044
oulad_FFF_2014J,OULAD,50,4,0.8841705652101618,0.7037876335383619,0.4062297209604153,0.692459757130754,0.36541598694942906,0.9676025917926566,1.8270799347471451,0.21646987649966604,-0.23244758952650513
oulad_FFF_2014J,OULAD,100,4,0.8924124556234775,0.7576964867801521,0.6218202374222724,0.6918856482818366,0.3731218697829716,0.9867549668874173,1.8656093489148582,0.1846209908266151,-0.1798454430143454
ku_Accountancy_1819,KU Leuven,0,0,0.6185403138528138,0.807914262159934,0.19931271477663232,0.45901639344262296,0.3080357142857143,0.46,1.5442857142857145,0.20410793172183492,-0.025132512689366004
ku_Accountancy_1819,KU Leuven,25,0,0.6226771327120997,0.802065404475043,0.21232876712328766,0.46137566137566133,0.2981651376146789,0.4482758620689655,1.4949383106611833,0.20652169683997687,-0.020289316883519537
ku_Accountancy_1819,KU Leuven,50,0,0.6202782056218714,0.8017699115044248,0.18248175182481752,0.4638949671772428,0.29245283018867924,0.44285714285714284,1.4664420485175202,0.20847274552766568,-0.03328050411638689
ku_Accountancy_1819,KU Leuven,100,0,0.6155519607296257,0.8170055452865065,0.10810810810810811,0.46407538280329796,0.27918781725888325,0.4230769230769231,1.4002342834830146,0.20616507244499446,-0.02761048636260932
ku_Accountancy_1819,KU Leuven,0,1,0.5814774418290043,0.8090982940698619,0.1391941391941392,0.45901639344262296,0.26339285714285715,0.3933333333333333,1.3204761904761904,0.21261336567435463,0.019750368545490893
ku_Accountancy_1819,KU Leuven,25,1,0.5959518459655468,0.8129251700680272,0.20863309352517986,0.4531914893617021,0.26291079812206575,0.38620689655172413,1.318180346446495,0.20526680031335418,0.028978497874972864
ku_Accountancy_1819,KU Leuven,50,1,0.622957255729499,0.8165057067603161,0.21132075471698114,0.4520396912899669,0.3121951219512195,0.45714285714285713,1.5654355400696864,0.20020694027267646,0.03317453587929403
ku_Accountancy_1819,KU Leuven,100,1,0.6223154762580778,0.815515610217597,0.21052631578947367,0.4531435349940688,0.2774869109947644,0.4076923076923077,1.3917035843737415,0.20013109780649677,0.026784256680871976
ku_Accountancy_1819,KU Leuven,0,2,0.6123385078463203,0.810064935064935,0.13970588235294118,0.45901639344262296,0.28125,0.42,1.41,0.2045886530611275,-0.015734277468916535
ku_Accountancy_1819,KU Leuven,25,2,0.6109480321809089,0.8108108108108109,0.17037037037037037,0.45811240721102864,0.2777777777777778,0.41379310344827586,1.39272030651341,0.20626771700496635,-0.009689247201176865
ku_Accountancy_1819,KU Leuven,50,2,0.6057141462938564,0.8073234524847428,0.14007782101167315,0.45544554455445546,0.2560386473429952,0.37857142857142856,1.2838509316770186,0.20699716993965775,-0.0035248176519766528
ku_Accountancy_1819,KU Leuven,100,2,0.6123722594876875,0.8226691042047533,0.0761904761904762,0.458628841607565,0.25773195876288657,0.38461538461538464,1.2926249008723236,0.20353173213504988,-0.011003610174656286
ku_Accountancy_1819,KU Leuven,0,3,0.6107489515692641,0.8092485549132948,0.21160409556313994,0.45901639344262296,0.29910714285714285,0.44666666666666666,1.4995238095238095,0.21147389284935272,-0.02003005139101116
ku_Accountancy_1819,KU Leuven,25,3,0.603070413858085,0.8080808080808081,0.14285714285714285,0.45811240721102864,0.28703703703703703,0.42758620689655175,1.4391443167305236,0.20851070275520153,-0.03000780380117052
ku_Accountancy_1819,KU Leuven,50,3,0.603644691512684,0.8091468777484608,0.18726591760299627,0.45374449339207046,0.28640776699029125,0.42142857142857143,1.4361303744798892,0.20392351994496244,0.02379662283987377
ku_Accountancy_1819,KU Leuven,100,3,0.5976286408859677,0.8079847908745247,0.1984126984126984,0.458628841607565,0.28865979381443296,0.4307692307692308,1.4477398889770023,0.2062820923485192,-0.004211219966227031
ku_Accountancy_1819,KU Leuven,0,4,0.5968995197510824,0.8107229894394801,0.14652014652014653,0.45901639344262296,0.28125,0.42,1.41,0.20950909242895646,-0.01477853015914321
ku_Accountancy_1819,KU Leuven,25,4,0.6042242703533025,0.8097643097643098,0.15037593984962405,0.4597457627118644,0.2857142857142857,0.42758620689655175,1.432512315270936,0.20669886778472402,-0.014830295077435829
ku_Accountancy_1819,KU Leuven,50,4,0.5949622531939606,0.8090671316477768,0.14785992217898833,0.4605263157894737,0.29523809523809524,0.44285714285714284,1.480408163265306,0.20804346750026873,-0.013688888172550873
ku_Accountancy_1819,KU Leuven,100,4,0.603462765897037,0.8105560791705938,0.1728395061728395,0.4531435349940688,0.3036649214659686,0.4461538461538462,1.5229963753523965,0.20393397472777036,0.01997180637986734
ku_Globaleconom_1819,KU Leuven,0,0,0.6054251012145749,0.670926517571885,0.4351005484460695,0.6086142322097378,0.2676923076923077,0.5838926174496645,1.3348683531233867,0.2535222300602682,-0.03879268972576411
ku_Globaleconom_1819,KU Leuven,25,0,0.5957816377171216,0.6817248459958932,0.329004329004329,0.6098741529525653,0.24126984126984127,0.5277777777777778,1.2029982363315697,0.2528094124957805,-0.08137758714112092
ku_Globaleconom_1819,KU Leuven,50,0,0.6009318603474447,0.6896551724137931,0.3076923076923077,0.6153846153846153,0.2532467532467532,0.5611510791366906,1.2625899280575539,0.25334034240386777,-0.08790408868404759
ku_Globaleconom_1819,KU Leuven,100,0,0.605476524997073,0.6837988826815642,0.27621483375959077,0.6245989304812833,0.23972602739726026,0.5426356589147286,1.194913454390995,0.25391807317203613,-0.10493347246433493
ku_Globaleconom_1819,KU Leuven,0,1,0.604423997055576,0.6616541353383458,0.43243243243243246,0.6086142322097378,0.23384615384615384,0.5100671140939598,1.1660918946824987,0.2518900587922884,-0.04018013592459341
ku_Globaleconom_1819,KU Leuven,25,1,0.6043956043956044,0.6560364464692483,0.45878136200716846,0.6058252427184465,0.2532051282051282,0.5486111111111112,1.2625089031339032,0.256036740254657,0.0023003182759101515
ku_Globaleconom_1819,KU Leuven,50,1,0.606290543859352,0.6704805491990846,0.4375,0.6070351758793969,0.24834437086092714,0.539568345323741,1.2381485540044785,0.25391373793000654,-0.014759114827785691
ku_Globaleconom_1819,KU Leuven,100,1,0.5963291487397104,0.6666666666666666,0.44398340248962653,0.6097297297297297,0.24822695035460993,0.5426356589147286,1.2372862719225906,0.25331601488025807,-0.022462235625891447
ku_Globaleconom_1819,KU Leuven,0,2,0.5931210894368788,0.685274302213667,0.2684563758389262,0.6086142322097378,0.23384615384615384,0.5100671140939598,1.1660918946824987,0.25068855940076773,-0.08676860831531275
ku_Globaleconom_1819,KU Leuven,25,2,0.5997377090624678,0.6761177753544165,0.4277456647398844,0.6044703595724004,0.2315112540192926,0.5,1.1543408360128617,0.24316169958054099,-0.044904220401111805
ku_Globaleconom_1819,KU Leuven,50,2,0.6025770227469047,0.6765039727582293,0.43564356435643564,0.6070351758793969,0.22185430463576158,0.48201438848920863,1.1060793749106674,0.24361925709527926,-0.04380309273131311
ku_Globaleconom_1819,KU Leuven,100,2,0.6067489857812438,0.6666666666666666,0.427061310782241,0.6052060737527114,0.23655913978494625,0.5116279069767442,1.179128115362174,0.24180647516666046,-0.02729904189702481
ku_Globaleconom_1819,KU Leuven,0,3,0.5987338976812662,0.6550976138828634,0.43617021276595747,0.6086142322097378,0.2523076923076923,0.5503355704697986,1.258151781104801,0.24174198392157858,-0.015895508175999662
ku_Globaleconom_1819,KU Leuven,25,3,0.6059874571056679,0.6535796766743649,0.47368421052631576,0.6071774975751697,0.25559105431309903,0.5555555555555556,1.2744053958111465,0.24167611467482242,-0.0017470967553538386
ku_Globaleconom_1819,KU Leuven,50,3,0.6195482800088074,0.667447306791569,0.46616541353383456,0.6070351758793969,0.2682119205298013,0.5827338129496403,1.337200438324837,0.2395936222497271,-0.001091989682224126
ku_Globaleconom_1819,KU Leuven,100,3,0.6008608815426997,0.6565272496831432,0.45472837022132795,0.6067172264355364,0.2392857142857143,0.5193798449612403,1.192718715393134,0.2454971373631867,0.0073269222022475655
ku_Globaleconom_1819,KU Leuven,0,4,0.6070592565329408,0.6715481171548117,0.4075471698113208,0.6086142322097378,0.24615384615384617,0.5369127516778524,1.227465152297367,0.2461164400381772,-0.03945964448279354
ku_Globaleconom_1819,KU Leuven,25,4,0.5887646813565455,0.6905916585838991,0.2123456790123457,0.6125603864734299,0.24605678233438485,0.5416666666666666,1.2268664563617244,0.2505628871497674,-0.07755348438063497
ku_Globaleconom_1819,KU Leuven,50,4,0.5851104341203351,0.6695652173913044,0.34763948497854075,0.608433734939759,0.22442244224422442,0.4892086330935252,1.118883111332716,0.2443346310962227,-0.03647794734334908
ku_Globaleconom_1819,KU Leuven,100,4,0.6015987800078709,0.6625155666251556,0.4389233954451346,0.6067172264355364,0.2571428571428571,0.5581395348837209,1.2817275747508305,0.24353824579679356,-0.028391908842542946
ku_Accountancy_1920,KU Leuven,0,0,0.6272182209682211,0.8111011638316921,0.27986348122866894,0.4822389666307858,0.29464285714285715,0.46808510638297873,1.4732142857142856,0.2061868946500669,0.012435162277887712
ku_Accountancy_1920,KU Leuven,25,0,0.6353912195514271,0.8063610851262862,0.28865979381443296,0.47704367301231804,0.3004694835680751,0.47058823529411764,1.5023474178403755,0.20479904394259563,0.01856305096447347
ku_Accountancy_1920,KU Leuven,50,0,0.6358466495124008,0.8069835111542192,0.2867383512544803,0.478513356562137,0.28640776699029125,0.45038167938931295,1.4320388349514563,0.20463807642688278,0.0020594746186149426
ku_Accountancy_1920,KU Leuven,100,0,0.6296766011414077,0.8074921956295525,0.2570281124497992,0.4779874213836478,0.28421052631578947,0.4462809917355372,1.4210526315789473,0.20639056728875665,-0.00225140902669424
