target,target_institution,pool,n_source_cohorts,representation,model,n_target,auc,f1_pass,f1_fail,f1_fail_baseline,recall_at_flag20,precision_at_flag20,lift_at_flag20,brier,calibration_in_large
ukzn_ISTN102_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,257,0.5873793962029256,0.8205128205128205,0.09411764705882353,0.4184615384615385,0.23529411764705882,0.3137254901960784,1.1856978085351788,0.20505069118612235,-0.04000162654901496
ukzn_ISTN102_2018,UKZN,P_out_other_institutions,47,raw,random_forest,257,0.6173358232181761,0.6687306501547987,0.4397905759162304,0.4184615384615385,0.2647058823529412,0.35294117647058826,1.3339100346020762,0.2500257638096432,0.2352431220652913
ukzn_ISTN103_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,1113,0.6121340713407134,0.838165524512388,0.0668693009118541,0.4246284501061571,0.25333333333333335,0.34080717488789236,1.2643946188340807,0.19996757273704807,-0.06096683369238001
ukzn_ISTN103_2019,UKZN,P_out_other_institutions,47,raw,random_forest,1113,0.6294034440344404,0.6448736998514116,0.45681818181818185,0.4246284501061571,0.31333333333333335,0.42152466367713004,1.5638565022421527,0.25368357636112027,0.24096142213934185
ukzn_ISTN103_2020,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,1082,0.662519670878108,0.9045174537987679,0.1388888888888889,0.19214703425229743,0.28695652173913044,0.1527777777777778,1.4374396135265701,0.1331169169722501,0.16441924218309595
ukzn_ISTN103_2020,UKZN,P_out_other_institutions,47,raw,random_forest,1082,0.6220628568859313,0.7151898734177216,0.22945205479452055,0.19214703425229743,0.2608695652173913,0.1388888888888889,1.3067632850241546,0.24427606168631505,0.36818246930391046
ukzn_ISTN211_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,280,0.6567856422665861,0.9647495361781077,0.09523809523809523,0.12709030100334448,0.3157894736842105,0.10714285714285714,1.5789473684210527,0.07178696157215898,0.07277589539536457
ukzn_ISTN211_2019,UKZN,P_out_other_institutions,47,raw,random_forest,280,0.4238757814075419,0.8026030368763557,0.08080808080808081,0.12709030100334448,0.15789473684210525,0.05357142857142857,0.7894736842105263,0.21644199680512544,0.36668821548794256
ukzn_ISTN211_2021,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,327,0.6759013282732449,0.9282136894824707,0.21818181818181817,0.09883720930232558,0.47058823529411764,0.12307692307692308,2.367420814479638,0.09617477169637549,0.16463647862163672
ukzn_ISTN211_2021,UKZN,P_out_other_institutions,47,raw,random_forest,327,0.7062618595825427,0.8274582560296846,0.19130434782608696,0.09883720930232558,0.5294117647058824,0.13846153846153847,2.663348416289593,0.20856943591648502,0.38368901664808597
ukzn_ISTN212_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,238,0.6421626054358013,0.892018779342723,0.08,0.3120567375886525,0.29545454545454547,0.2708333333333333,1.464962121212121,0.14976954600211195,0.039159456923425706
ukzn_ISTN212_2018,UKZN,P_out_other_institutions,47,raw,random_forest,238,0.6612582005623243,0.7522388059701492,0.41134751773049644,0.3120567375886525,0.29545454545454547,0.2708333333333333,1.464962121212121,0.22928249817480023,0.28787888275994306
ukzn_ISTN212_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,264,0.7480694980694981,0.9045643153526971,0.0,0.2745098039215686,0.5,0.39622641509433965,2.4905660377358494,0.12314447946439983,0.05088361468437666
ukzn_ISTN212_2019,UKZN,P_out_other_institutions,47,raw,random_forest,264,0.6305233805233805,0.7461139896373057,0.30985915492957744,0.2745098039215686,0.38095238095238093,0.3018867924528302,1.8975741239892183,0.232658293677681,0.31307566758529926
ukzn_ISTN2IP_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,99,0.6724324324324324,0.8402366863905325,0.06896551724137931,0.40322580645161293,0.2,0.25,0.99,0.17838780308961152,0.004706397256157568
ukzn_ISTN2IP_2018,UKZN,P_out_other_institutions,47,raw,random_forest,99,0.6054054054054054,0.5046728971962616,0.4175824175824176,0.40322580645161293,0.28,0.35,1.386,0.27858375467209917,0.2994452620444041
ukzn_ISTN2IP_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,116,0.5949675324675325,0.8627450980392157,0.0,0.3888888888888889,0.25,0.30434782608695654,1.2608695652173914,0.18968667220169066,-0.0971729788472335
ukzn_ISTN2IP_2019,UKZN,P_out_other_institutions,47,raw,random_forest,116,0.5661525974025974,0.7261904761904762,0.28125,0.3888888888888889,0.25,0.30434782608695654,1.2608695652173914,0.22254700293517943,0.20763849329785658
ukzn_ISTN3ND_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,144,0.5607985480943738,0.7433628318584071,0.06451612903225806,0.5671641791044776,0.24561403508771928,0.4827586206896552,1.2196007259528132,0.2683551495052591,-0.15168968107309072
ukzn_ISTN3ND_2018,UKZN,P_out_other_institutions,47,raw,random_forest,144,0.45533373664045174,0.5185185185185185,0.38095238095238093,0.5671641791044776,0.19298245614035087,0.3793103448275862,0.9582577132486388,0.28236641598729645,0.11564639997663045
ukzn_ISTN3ND_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,223,0.473336719146775,0.8905472636815921,0.0,0.32958801498127344,0.36363636363636365,0.35555555555555557,1.8020202020202023,0.1760263091509437,0.10121104603903339
ukzn_ISTN3ND_2019,UKZN,P_out_other_institutions,47,raw,random_forest,223,0.4715591670898933,0.8668407310704961,0.19047619047619047,0.32958801498127344,0.25,0.24444444444444444,1.238888888888889,0.19595239331270473,0.16593513474923996
ukzn_ISTN3SA_2018,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,141,0.5693693693693693,0.8764940239043825,0.0,0.3508771929824561,0.2,0.21428571428571427,1.0071428571428571,0.17931931842554344,-0.06787147649229366
ukzn_ISTN3SA_2018,UKZN,P_out_other_institutions,47,raw,random_forest,141,0.47447447447447444,0.714975845410628,0.21333333333333335,0.3508771929824561,0.13333333333333333,0.14285714285714285,0.6714285714285714,0.24119206503969062,0.2337678513441098
ukzn_ISTN3SA_2019,UKZN,P_in_leave_one_cohort_out,15,raw,random_forest,195,0.5150588235294118,0.9285714285714286,0.0,0.22727272727272727,0.16,0.10256410256410256,0.8,0.12078837145598395,-0.005808937221443614
ukzn_ISTN3SA_2019,UKZN,P_out_other_institutions,47,raw,random_forest,195,0.4983529411764706,0.7516778523489933,0.1956521739130435,0.22727272727272727,0.2,0.1282051282051282,1.0,0.23586003586119367,0.3269518761141184
zambia_ICT1110_2020,Zambia,P_in_leave_one_cohort_out,1,raw,random_forest,65,0.4285714285714286,0.07407407407407407,0.7572815533980582,0.8596491228070176,0.20408163265306123,0.7692307692307693,1.0204081632653061,0.2273085260678646,-0.1181546398046398
zambia_ICT1110_2020,Zambia,P_out_other_institutions,61,raw,random_forest,65,0.47066326530612246,0.3888888888888889,0.2413793103448276,0.8596491228070176,0.20408163265306123,0.7692307692307693,1.0204081632653061,0.39753532518051143,-0.4323563555673594
zambia_ICT1110_2021,Zambia,P_in_leave_one_cohort_out,1,raw,random_forest,52,0.5234375,0.08695652173913043,0.7407407407407407,0.761904761904762,0.21875,0.7,1.1375,0.26878858238601405,0.12451628979994356
zambia_ICT1110_2021,Zambia,P_out_other_institutions,61,raw,random_forest,52,0.6078125,0.5507246376811594,0.11428571428571428,0.761904761904762,0.21875,0.7,1.1375,0.38875079997407247,-0.3655268382028205
oviedo_C1112_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,199,0.6756206756206756,0.6926070038910506,0.4397163120567376,0.7035830618892508,0.3148148148148148,0.85,1.5662037037037035,0.2412189617320266,-0.15428282760519985
oviedo_C1112_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,199,0.6746031746031746,0.6691176470588235,0.2857142857142857,0.7035830618892508,0.3148148148148148,0.85,1.5662037037037035,0.2997123785553049,-0.28606054023409827
oviedo_C1127_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,106,0.5143513203214696,0.6666666666666666,0.24615384615384617,0.5379310344827586,0.20512820512820512,0.38095238095238093,1.0354090354090355,0.23783098620473456,0.054417794028110755
oviedo_C1127_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,106,0.5331037122081899,0.8121212121212121,0.3404255319148936,0.5379310344827586,0.28205128205128205,0.5238095238095238,1.423687423687424,0.23979914889227336,-0.1336458502885643
oviedo_C1200_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,107,0.6348110465116279,0.6386554621848739,0.5473684210526316,0.7485380116959064,0.296875,0.9047619047619048,1.5126488095238098,0.26756770615394,-0.20548783290398492
oviedo_C1200_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,107,0.6613372093023255,0.60431654676259,0.26666666666666666,0.7485380116959064,0.265625,0.8095238095238095,1.353422619047619,0.31346439179072144,-0.30368536597592094
oviedo_C1303_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,112,0.5914965986394558,0.4489795918367347,0.5714285714285714,0.7692307692307693,0.22857142857142856,0.7272727272727273,1.1636363636363636,0.24640325487342743,-0.12707177791088764
oviedo_C1303_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,112,0.5680272108843537,0.5531914893617021,0.24096385542168675,0.7692307692307693,0.24285714285714285,0.7727272727272727,1.2363636363636363,0.32975923548471137,-0.29482422021580995
oviedo_C174_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,96,0.8579520697167755,0.8070175438596491,0.717948717948718,0.6382978723404256,0.37777777777777777,0.8947368421052632,1.9087719298245613,0.18123756693486115,-0.037622871851090645
oviedo_C174_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,96,0.889760348583878,0.8095238095238095,0.6363636363636364,0.6382978723404256,0.4222222222222222,1.0,2.1333333333333333,0.164993284007292,-0.09032524799608771
oviedo_C190_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,112,0.40919318547090966,0.484375,0.3125,0.7052023121387282,0.11475409836065574,0.3181818181818182,0.5842026825633383,0.3184439804218719,-0.13538784924041886
oviedo_C190_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,112,0.41208614593378334,0.6025641025641025,0.08823529411764706,0.7052023121387282,0.16393442622950818,0.45454545454545453,0.8345752608047691,0.3297305299033412,-0.22060939027300275
oviedo_C1978_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,164,0.652542372881356,0.6792452830188679,0.41379310344827586,0.43809523809523815,0.32608695652173914,0.45454545454545453,1.6205533596837942,0.22709862937974704,0.19168508824519526
oviedo_C1978_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,164,0.6046425939572587,0.8047808764940239,0.36363636363636365,0.43809523809523815,0.32608695652173914,0.45454545454545453,1.6205533596837942,0.20187438709677089,0.12341534125314246
oviedo_C2011_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,120,0.6270458265139116,0.7218934911242604,0.3380281690140845,0.3561643835616438,0.3076923076923077,0.3333333333333333,1.5384615384615383,0.22101427153730935,0.24357577725064583
oviedo_C2011_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,120,0.597176759410802,0.8235294117647058,0.37735849056603776,0.3561643835616438,0.38461538461538464,0.4166666666666667,1.9230769230769231,0.21849251125104718,0.2258860857028972
oviedo_C2024_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,327,0.5337062937062936,0.8136882129277566,0.234375,0.27440633245382584,0.25,0.2,1.2576923076923077,0.21503877375129904,0.2704302216797262
oviedo_C2024_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,327,0.5617482517482518,0.9118136439267887,0.0,0.27440633245382584,0.3076923076923077,0.24615384615384617,1.5479289940828402,0.1364323469353122,0.015584017462440869
oviedo_C2150_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,106,0.5403377110694184,0.6933333333333334,0.25806451612903225,0.5578231292517007,0.1951219512195122,0.38095238095238093,0.9849012775842043,0.24140005241717022,0.01976874849586674
oviedo_C2150_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,106,0.30656660412757974,0.7044025157232704,0.11320754716981132,0.5578231292517007,0.12195121951219512,0.23809523809523808,0.6155632984901277,0.2805459842946969,-0.018561240386077205
oviedo_C2271_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,596,0.6203960419010939,0.7352941176470589,0.425531914893617,0.5860023724792408,0.30364372469635625,0.6302521008403361,1.5207702514204062,0.23342134163216846,-0.032104312699889614
oviedo_C2271_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,596,0.5767084672227185,0.7470398277717977,0.10646387832699619,0.5860023724792408,0.2591093117408907,0.5378151260504201,1.2977239478787466,0.27199962671435074,-0.18788555832867296
oviedo_C2335_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,428,0.492816091954023,0.4044943820224719,0.576,0.807799442896936,0.20344827586206896,0.686046511627907,1.0125100240577385,0.30450836347203736,-0.18841504636769313
oviedo_C2335_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,428,0.5393428285857071,0.2978723404255319,0.7342995169082126,0.807799442896936,0.20689655172413793,0.6976744186046512,1.0296712109061747,0.2704478854613735,0.03758166733805879
oviedo_C2406_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,133,0.6024096385542169,0.5256410256410257,0.32727272727272727,0.7685185185185186,0.21686746987951808,0.6666666666666666,1.0682730923694779,0.2859857973372391,-0.2356498751985302
oviedo_C2406_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,133,0.5004819277108434,0.5423728813559322,0.0898876404494382,0.7685185185185186,0.1927710843373494,0.5925925925925926,0.9495760821062025,0.3473020187045514,-0.31669715332420384
oviedo_C2468_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,82,0.5710886377156454,0.6451612903225806,0.5352112676056338,0.6666666666666666,0.2926829268292683,0.75,1.5,0.24327476445564092,-0.023893470770260883
oviedo_C2468_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,82,0.611540749553837,0.6956521739130435,0.2857142857142857,0.6666666666666666,0.3170731707317073,0.8125,1.625,0.2974512065585901,-0.23682870631714553
oviedo_C2607_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,277,0.5103075476766049,0.3722943722943723,0.5510835913312694,0.8482328482328483,0.19117647058823528,0.7090909090909091,0.9628342245989304,0.2725733150363537,-0.22238239111414304
oviedo_C2607_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,277,0.48183588503894703,0.22377622377622378,0.7299270072992701,0.8482328482328483,0.19117647058823528,0.7090909090909091,0.9628342245989304,0.2637411393648459,-0.024566669887418624
oviedo_C3022_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,238,0.5563148788927336,0.22110552763819097,0.4404332129963899,0.4444444444444445,0.2647058823529412,0.375,1.3125,0.3818608363476202,0.40759665304275494
oviedo_C3022_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,238,0.5620242214532872,0.56,0.39800995024875624,0.4444444444444445,0.25,0.3541666666666667,1.2395833333333335,0.35088896627743804,0.31415458255888407
oviedo_C3029_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,231,0.5063667232597623,0.4425531914893617,0.42290748898678415,0.49511400651465803,0.19736842105263158,0.32608695652173914,0.9911327231121281,0.3022136571997818,0.24024935872566516
oviedo_C3029_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,231,0.4469439728353141,0.5527272727272727,0.3422459893048128,0.49511400651465803,0.14473684210526316,0.2391304347826087,0.7268306636155606,0.32816498845595327,0.19677687613567246
oviedo_C4189_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,128,0.5520833333333334,0.0,0.6236559139784946,0.6382978723404256,0.2833333333333333,0.6538461538461539,1.3948717948717948,0.2870195152128554,0.1941520793439102
oviedo_C4189_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,128,0.49840686274509804,0.0,0.6382978723404256,0.6382978723404256,0.25,0.5769230769230769,1.2307692307692306,0.4844874363036079,0.4797627491024825
oviedo_C4213_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,140,0.6762921113203599,0.7488151658767772,0.2318840579710145,0.592964824120603,0.3389830508474576,0.7142857142857143,1.694915254237288,0.23015440319956118,-0.09477582031567189
oviedo_C4213_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,140,0.6124712282904373,0.7373737373737373,0.36585365853658536,0.592964824120603,0.2711864406779661,0.5714285714285714,1.3559322033898304,0.24158361174635756,-0.0715991463751508
oviedo_C836_1415,Oviedo,P_in_leave_one_cohort_out,19,raw,random_forest,87,0.4614164904862579,0.4772727272727273,0.46511627906976744,0.6717557251908397,0.1590909090909091,0.4117647058823529,0.8141711229946523,0.28122630162708495,-0.0007144040819598851
oviedo_C836_1415,Oviedo,P_out_other_institutions,43,raw,random_forest,87,0.4936575052854123,0.5050505050505051,0.3466666666666667,0.6717557251908397,0.1590909090909091,0.4117647058823529,0.8141711229946523,0.28174499727006497,-0.06598618097539988
oulad_AAA_2013J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,383,0.7672661870503598,0.6797385620915033,0.5211726384364821,0.430327868852459,0.4857142857142857,0.6623376623376623,2.4159554730983306,0.26693048590670765,0.29640749833199437
oulad_AAA_2013J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,383,0.7086673518328196,0.8460342146189735,0.1951219512195122,0.430327868852459,0.3619047619047619,0.4935064935064935,1.8001236858379717,0.17715538994217747,0.010722036263997592
oulad_AAA_2014J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,365,0.7786384810841332,0.6666666666666666,0.5705329153605015,0.469601677148847,0.4642857142857143,0.7123287671232876,2.321428571428571,0.25566800417528035,0.26824258797811823
oulad_AAA_2014J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,365,0.7324781197063807,0.8442211055276382,0.3007518796992481,0.469601677148847,0.4107142857142857,0.6301369863013698,2.0535714285714284,0.18050886338756694,-0.0271927822759227
oulad_BBB_2013B,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1767,0.8619686032151217,0.7727272727272727,0.7745208568207441,0.7059685097034054,0.36410788381742737,0.9943342776203966,1.8226023532730713,0.14734063968797081,-0.012408126349987558
oulad_BBB_2013B,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1767,0.681402856508012,0.6249027237354086,0.0,0.7059685097034054,0.21265560165975103,0.5807365439093485,1.0644828559002268,0.32682604683834904,-0.3102635029186565
oulad_BBB_2013J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,2237,0.8644197200691821,0.7666824420255561,0.7911901736552308,0.684891240446796,0.3776824034334764,0.9843400447427293,1.8901018713214468,0.14681387725679437,0.051077795180486385
oulad_BBB_2013J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,2237,0.41184060918583054,0.6475211608222491,0.0,0.684891240446796,0.14763948497854076,0.38478747203579416,0.7388580042438383,0.3360226387541531,-0.2745149177639007
oulad_BBB_2014B,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1613,0.8666805356749188,0.7757188498402556,0.7886815171583383,0.7090836334533814,0.36455981941309257,1.0,1.8205417607223477,0.14390388287463926,-0.014412286898519033
oulad_BBB_2014B,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1613,0.5861257649948302,0.6213675213675214,0.0,0.7090836334533814,0.17381489841986456,0.47678018575851394,0.8679982388583329,0.34565241201386465,-0.3182124972300447
oulad_BBB_2014J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,2292,0.8654117933723195,0.7791411042944786,0.7810599478714162,0.6643356643356644,0.3991228070175439,0.9934497816593887,1.9973569294415077,0.14797262806744332,0.05564889517820992
oulad_BBB_2014J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,2292,0.6339931317007798,0.6689895470383276,0.0,0.6643356643356644,0.19649122807017544,0.4890829694323144,0.9833141806481268,0.3057181576053341,-0.2565217721112283
oulad_CCC_2014B,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1936,0.8898796088620958,0.7422196124486201,0.797602581834947,0.7933935805546899,0.3040062843676355,1.0,1.5208169677926158,0.14220690842840214,-0.0974561990016527
oulad_CCC_2014B,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1936,0.6271316672176152,0.5096376252891287,0.004694835680751174,0.7933935805546899,0.20031421838177532,0.6589147286821705,1.0020886997083127,0.3877351766835786,-0.41333183762892833
oulad_CCC_2014J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,2498,0.8614634162544968,0.748886910062333,0.7949090909090909,0.7450389349409695,0.3351314902225219,0.994,1.6743169251517196,0.1473098782676099,-0.022968774277188242
oulad_CCC_2014J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,2498,0.708985248248624,0.5778536863079988,0.0,0.7450389349409695,0.21308159136884694,0.632,1.0645556304787593,0.37256642728242223,-0.39684917884946896
oulad_DDD_2013B,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1303,0.8419355636327672,0.7436940602115542,0.7712418300653595,0.7566793893129771,0.3291298865069357,1.0,1.6431273644388398,0.16413704993280023,-0.0951974065340746
oulad_DDD_2013B,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1303,0.7695769354400019,0.5918604651162791,0.2076749435665914,0.7566793893129771,0.31525851197982346,0.9578544061302682,1.5738767858609577,0.29623708832138584,-0.30531723126863963
oulad_DDD_2013J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1938,0.8682862335905046,0.7794432548179872,0.7948207171314741,0.7279291106005907,0.345356176735798,0.9871134020618557,1.7250006972009706,0.1438144706320486,-0.03139270982923059
oulad_DDD_2013J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1938,0.7957880527888392,0.599346167816927,0.017809439002671415,0.7279291106005907,0.2768259693417493,0.7912371134020618,1.382702908722449,0.30109939878595493,-0.3056169859605007
oulad_DDD_2014B,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1228,0.8666990921785763,0.7666370896184561,0.8021068472535741,0.7577137076378352,0.32710280373831774,0.9959349593495935,1.6328546463034723,0.14667606196732913,-0.0683341811190239
oulad_DDD_2014B,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1228,0.7802344671113329,0.5615474794841735,0.0026666666666666666,0.7577137076378352,0.25500667556742324,0.7764227642276422,1.2729601528325027,0.3397520602952088,-0.3688130221437149
oulad_DDD_2014J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1803,0.8550052952871945,0.7622682660850599,0.7539503386004515,0.718550106609808,0.35311572700296734,0.9889196675900277,1.763622315197646,0.15365441420129827,-0.04282606913422626
oulad_DDD_2014J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1803,0.7294220643627173,0.6104046242774567,0.0,0.718550106609808,0.2868447082096934,0.8033240997229917,1.4326343736899645,0.337774721660522,-0.3360873106606139
oulad_EEE_2013J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1052,0.870761007757972,0.801673640167364,0.7392739273927392,0.5926421404682275,0.47404063205417607,1.0,2.3747178329571104,0.14306975581728845,0.09910150172116039
oulad_EEE_2013J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1052,0.8353182325315898,0.7342233009708737,0.039473684210526314,0.5926421404682275,0.40632054176072235,0.8571428571428571,2.035472428248952,0.20737802252187235,-0.13531206020093622
oulad_EEE_2014B,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,694,0.8761106816613886,0.7983193277310925,0.7863501483679525,0.6537342386032978,0.4124629080118694,1.0,2.059347181008902,0.13882046141973625,0.04442441867974628
oulad_EEE_2014B,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,694,0.8101846079678162,0.6793529971455756,0.0,0.6537342386032978,0.3323442136498516,0.8057553956834532,1.6593301026834317,0.2550734248024218,-0.23385697809885309
oulad_EEE_2014J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1188,0.8716597628330084,0.8033664881407804,0.7595884003741815,0.5957446808510638,0.47023809523809523,0.9957983193277311,2.347238895558223,0.14451422684017456,0.0940847539285064
oulad_EEE_2014J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1188,0.7463798384851017,0.7307692307692307,0.0,0.5957446808510638,0.3253968253968254,0.6890756302521008,1.6242496998799518,0.2644507797956885,-0.20477120757216863
oulad_FFF_2013B,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1614,0.8387701652567381,0.7656804733727811,0.7425227568270482,0.6802943581357318,0.38221153846153844,0.9845201238390093,1.9098743748511553,0.16260320819475255,-0.0017327702636925624
oulad_FFF_2013B,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1614,0.8117591727326383,0.6535729210196406,0.00718562874251497,0.6802943581357318,0.3449519230769231,0.8885448916408669,1.7236916527744703,0.26610263934855544,-0.2464296418008733
oulad_FFF_2013J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,2283,0.8804221822486663,0.8036649214659686,0.8021108179419525,0.6845289541918754,0.3846801346801347,1.0,1.9217171717171717,0.1380124305753751,0.014590649135765577
oulad_FFF_2013J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,2283,0.8465392125209477,0.687322162503952,0.29508196721311475,0.6845289541918754,0.34764309764309764,0.9037199124726477,1.7366940742214265,0.24686120304118933,-0.24871709490309224
oulad_FFF_2014B,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,1500,0.8629058494371787,0.7624448645242596,0.7331917905166313,0.7212276214833758,0.34988179669030733,0.9866666666666667,1.749408983451537,0.16129070692592576,-0.07642618295399684
oulad_FFF_2014B,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,1500,0.8099637799032685,0.6116322701688556,0.04608294930875576,0.7212276214833758,0.2848699763593381,0.8033333333333333,1.4243498817966904,0.30225880686449147,-0.3182881098576329
oulad_FFF_2014J,OULAD,P_in_leave_one_cohort_out,18,zscore,gradient_boosting,2365,0.9053321482680257,0.8313500205170291,0.8207588312254688,0.6908386382507611,0.3782051282051282,0.9978858350951374,1.891025641025641,0.12073086675155022,-0.013707732315871746
oulad_FFF_2014J,OULAD,P_out_other_institutions,44,zscore,gradient_boosting,2365,0.8526828243004384,0.6419540229885058,0.0032,0.6908386382507611,0.3421474358974359,0.9027484143763214,1.7107371794871795,0.27029207497325586,-0.263995906798973
ku_Accountancy_1819,KU Leuven,P_in_leave_one_cohort_out,5,zscore,gradient_boosting,752,0.6361522591991342,0.8065630397236615,0.35260115606936415,0.45901639344262296,0.3169642857142857,0.47333333333333333,1.589047619047619,0.20284619624858596,0.03694596987058563
ku_Accountancy_1819,KU Leuven,P_out_other_institutions,57,zscore,gradient_boosting,752,0.6202736066017316,0.8098360655737705,0.18309859154929578,0.45901639344262296,0.29464285714285715,0.44,1.4771428571428573,0.20235441590571646,-0.001881819332011092
ku_Globaleconom_1819,KU Leuven,P_in_leave_one_cohort_out,5,zscore,gradient_boosting,743,0.6140080971659918,0.7131782945736435,0.34801762114537443,0.6086142322097378,0.27384615384615385,0.5973154362416108,1.3655549819308208,0.2566469170611998,-0.12945165237962708
ku_Globaleconom_1819,KU Leuven,P_out_other_institutions,57,zscore,gradient_boosting,743,0.6186970923813029,0.6878980891719745,0.45955882352941174,0.6086142322097378,0.24307692307692308,0.5302013422818792,1.21212183789365,0.25692864077550404,-0.007257631673329656
ku_Accountancy_1920,KU Leuven,P_in_leave_one_cohort_out,5,zscore,gradient_boosting,705,0.6600506756756757,0.7973977695167286,0.3473053892215569,0.4822389666307858,0.3482142857142857,0.5531914893617021,1.7410714285714286,0.20313039093378915,-0.026391535601243354
