source,target,source_institution,target_institution,distance,representation,model,n_target,auc,f1_pass,f1_fail,f1_fail_baseline,recall_at_flag20,precision_at_flag20,lift_at_flag20,brier,calibration_in_large,explanation_tau,explanation_jaccard_top3,auc_local,auc_loss,d_prevalence,d_scale,d_length,d_shape
oviedo_C1978_1415,oviedo_C2011_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,120,0.7465220949263501,0.8762886597938144,0.4782608695652174,0.3561643835616438,0.5384615384615384,0.5833333333333334,2.6923076923076925,0.1712838512290705,0.1282789571132312,,,0.6878068739770868,-0.05871522094926329,0.06382113821138213,0.03166300825533759,0,0.10423925667828106
oviedo_C1978_1415,oviedo_C2024_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,327,0.4146153846153846,0.5352798053527981,0.2139917695473251,0.2744063324538258,0.1153846153846153,0.0923076923076923,0.5804733727810651,0.4893038730117464,0.4566099853917851,,,0.537972027972028,0.12335664335664343,0.12146639815022009,0.13830269816628143,16,0.42970889407452395
oviedo_C1978_1415,oviedo_C2150_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,106,0.6750469043151971,0.775,0.3076923076923077,0.5578231292517007,0.2926829268292683,0.5714285714285714,1.4773519163763065,0.2908064019727485,-0.2337232553314517,,,0.7714821763602251,0.096435272045028,0.1063046479521399,0.5488882323649635,1,0.421997238840313
oviedo_C1978_1415,oviedo_C2271_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,596,0.3717620036425646,0.2478632478632478,0.5138121546961326,0.5860023724792408,0.1133603238866396,0.2352941176470588,0.5677542271969517,0.5177173415182972,0.403007129617602,,,0.6606382608493904,0.28887625720682575,0.13394172532329351,0.0,19,0.39437130229403927
oviedo_C1978_1415,oviedo_C2335_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,428,0.5287231384307846,0.2079207920792079,0.7553516819571865,0.807799442896936,0.2137931034482758,0.7209302325581395,1.0639935846030473,0.2840734848304636,0.1412699895792254,,,0.5319340329835083,0.00321089455272372,0.39708228857989514,1.3290587192642247,2,0.699680875313426
oviedo_C1978_1415,oviedo_C2406_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,133,0.6604819277108434,0.5696969696969697,0.297029702970297,0.7685185185185186,0.253012048192771,0.7777777777777778,1.2463186077643909,0.3896345686526797,-0.3903110512845933,,,0.7443373493975904,0.08385542168674709,0.34357234549789106,0.46566163255261184,1,0.3452817584029761
oviedo_C1978_1415,oviedo_C2468_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,82,0.5008923259964306,0.4307692307692308,0.6262626262626263,0.6666666666666666,0.2439024390243902,0.625,1.25,0.3728938252840403,0.210359374753402,,,0.6579417013682332,0.15704937537180252,0.2195121951219512,0.06597629876440568,20,0.41289198606271776
oviedo_C1978_1415,oviedo_C2607_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,277,0.4615565404243889,0.150375939849624,0.7315914489311164,0.8482328482328483,0.1813725490196078,0.6727272727272727,0.913458110516934,0.3039847315837264,0.0251409180299415,,,0.4895581520279344,0.02800161160354553,0.45597428898476705,1.505149978319906,6,0.711370583277777
oviedo_C1978_1415,oviedo_C3022_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,238,0.5673010380622837,0.3577981651376147,0.4573643410852713,0.4444444444444445,0.2794117647058823,0.3958333333333333,1.3854166666666667,0.4390109580739448,0.4549834670775354,,,0.5420415224913495,-0.0252595155709342,0.005226480836236891,1.2041199826559248,9,0.6365180218428836
oviedo_C1978_1415,oviedo_C3029_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,231,0.4926146010186757,0.5895522388059702,0.4329896907216495,0.495114006514658,0.1447368421052631,0.2391304347826087,0.7268306636155606,0.3646128518402304,0.2029583231277238,,,0.4786502546689303,-0.013964346349745416,0.04851652412628016,0.026328938722349152,3,0.40971688010015533
oviedo_C1978_1415,oviedo_C4189_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,128,0.484436274509804,0.0,0.6382978723404256,0.6382978723404256,0.25,0.5769230769230769,1.2307692307692306,0.5239565367144104,0.5242342169464212,,,0.5191176470588235,0.034681372549019485,0.1882621951219512,1.806179973983887,1,0.8464721254355402
oviedo_C1978_1415,oviedo_C4213_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,140,0.3864825277254656,0.4819277108433735,0.2456140350877192,0.592964824120603,0.135593220338983,0.2857142857142857,0.6779661016949152,0.4770951492257162,0.0170563613513524,,,0.6905210295040803,0.30403850177861474,0.14094076655052257,0.6479022967472028,1,0.5865355898456943
oviedo_C1978_1415,oviedo_C836_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,87,0.4830866807610993,0.594059405940594,0.4383561643835616,0.6717557251908397,0.2272727272727272,0.5882352941176471,1.1631016042780749,0.3206751514221601,-0.0874546944605165,,,0.3668076109936575,-0.11627906976744179,0.2252593215587328,0.050305118311395745,1,0.1505466778805719
oviedo_C2011_1415,oulad_AAA_2013J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,383,0.3981157930798218,0.3368983957219251,0.3673469387755102,0.430327868852459,0.1047619047619047,0.1428571428571428,0.5210884353741496,0.4992682119572139,0.4341543520629186,,,0.7678657074340528,0.369749914354231,0.057484769364664956,1.02205736748188,3,0.5707385303991048
oviedo_C2011_1415,oulad_AAA_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,365,0.3460615471485037,0.3220338983050847,0.3617021276595745,0.469601677148847,0.0803571428571428,0.1232876712328767,0.4017857142857142,0.4976780021314257,0.3787758011856957,,,0.7712450592885376,0.4251835121400339,0.09018264840182644,0.9836376562388405,3,0.5084964122635356
oviedo_C2011_1415,oulad_BBB_2013B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1767,0.7111790329831597,0.6874704491725768,0.5341789992952783,0.7059685097034054,0.3018672199170124,0.8243626062322946,1.5110463954486146,0.2904464437708551,-0.2571002029706959,,,0.8721450421913675,0.1609660092082078,0.3288907753254103,0.6181799875311161,7,0.3979383943730293
oviedo_C2011_1415,oulad_BBB_2013J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,2237,0.7640077509448465,0.7315769377625048,0.6210242587601078,0.684891240446796,0.3253218884120171,0.8478747203579419,1.6280650209791554,0.2361175065822947,-0.1858401080813593,,,0.8627774485939401,0.0987696976490936,0.3041201013261809,0.41300375510791354,3,0.35147093258403045
oviedo_C2011_1415,oulad_BBB_2014B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1613,0.7096629209994381,0.6832579185520362,0.6159122085048011,0.7090836334533814,0.2595936794582393,0.7120743034055728,1.296361006087121,0.2605332571501326,-0.1844493625501631,,,0.865457941197475,0.15579502019803693,0.33262037611076667,0.32239304727950685,8,0.3348227201605999
oviedo_C2011_1415,oulad_BBB_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,2292,0.4180018731725146,0.4075558099599313,0.6351780049347903,0.6643356643356644,0.0850877192982456,0.2117903930131004,0.4258101585842335,0.3548159234860039,0.1425645759576035,,,0.8653904727095515,0.4473885995370369,0.28071553228621293,0.5319080618221378,4,0.3492894540014958
oviedo_C2011_1415,oulad_CCC_2014B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1936,0.6417365423418748,0.5269333333333334,0.5558337506259389,0.7933935805546899,0.1932443047918303,0.6356589147286822,0.9667208632480194,0.309514189491641,-0.2487353934672481,,,0.8870176386464914,0.24528109630461659,0.44087465564738293,0.7054899772286011,7,0.3519529712711531
oviedo_C2011_1415,oulad_CCC_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,2498,0.6779892974233431,0.6040268456375839,0.5410544511668107,0.7450389349409695,0.2198246797033041,0.652,1.0982440997977074,0.2929746860260642,-0.2059930732321067,,,0.8612774000245808,0.18328810260123762,0.3770082732852949,0.7720256977495814,3,0.3654685653284533
oviedo_C2011_1415,oulad_DDD_2013B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1303,0.3636921098830452,0.2837528604118993,0.6385681293302541,0.7566793893129771,0.12484237074401,0.3793103448275862,0.6232552072009392,0.3670234527110635,0.0496010336638985,,,0.8404816655539896,0.47678955567094444,0.3919288820670248,0.8825388871285543,7,0.54358166136754
oviedo_C2011_1415,oulad_DDD_2013J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1938,0.4491946036431826,0.4198617221873036,0.5960612691466083,0.7279291106005907,0.1118124436429215,0.3195876288659793,0.5584858654123246,0.3401788183326628,-0.0106682308466977,,,0.8611910881579706,0.41199648451478804,0.35557275541795663,0.7811819289903519,4,0.49342105263157904
oviedo_C2011_1415,oulad_DDD_2014B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1228,0.5593986136003188,0.5183199285075961,0.5968586387434555,0.7577137076378352,0.1495327102803738,0.4552845528455284,0.7464478383101587,0.3041975118933578,-0.1300691087228,,,0.8677652318609922,0.30836661826067335,0.39326818675352876,0.7569619513137056,7,0.4405692570187684
oviedo_C2011_1415,oulad_DDD_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1803,0.6614875261017694,0.6262013151239252,0.5463474524248005,0.718550106609808,0.2413452027695351,0.6759002770083102,1.2053889213115565,0.2816238255707479,-0.1746227792884122,,,0.8555073484598708,0.19401982235810133,0.34406544647809206,0.6519942956360257,4,0.43306196022502175
oviedo_C2011_1415,oulad_EEE_2013J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1052,0.4092154180890851,0.3799772468714448,0.5551020408163265,0.5926421404682275,0.1083521444695259,0.2285714285714285,0.5427926475330538,0.3833025661975031,0.2197540996275833,,,0.8717914502922675,0.46257603220318233,0.20443599493029152,1.0029098566607617,3,0.48039109179793593
oviedo_C2011_1415,oulad_EEE_2014B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,694,0.3212810346690604,0.2998102466793169,0.5714285714285714,0.6537342386032978,0.0741839762611275,0.1798561151079136,0.3703861836346946,0.3930944997252974,0.1682719556106651,,,0.8726030471535795,0.5513220124845191,0.268924111431316,0.9165645263944189,7,0.4466275559215041
oviedo_C2011_1415,oulad_EEE_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1188,0.3847770467836258,0.352112676056338,0.5340086830680174,0.5957446808510638,0.0793650793650793,0.1680672268907563,0.3961584633853541,0.3917708107569037,0.2200232361822099,,,0.8767897753643367,0.4920127285807109,0.20757575757575752,0.9590814952327896,3,0.45447330447330453
oviedo_C2011_1415,oulad_FFF_2013B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1614,0.2377287035215424,0.1320388349514563,0.5932666060054596,0.6802943581357318,0.0769230769230769,0.1981424148606811,0.3843772326744463,0.4883848052897277,0.2625839497746218,,,0.8407236745032461,0.6029949709817037,0.29882280049566295,1.2235242986348789,7,0.587267657992565
oviedo_C2011_1415,oulad_FFF_2013J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,2283,0.2817151730393739,0.2636138613861386,0.5966101694915255,0.6845289541918754,0.0538720538720538,0.1400437636761488,0.2691245054483566,0.4484118730082029,0.1878399192247298,,,0.8775617668311734,0.5958465937917995,0.30370127025843185,1.0964718480320257,3,0.5143733183154996
oviedo_C2011_1415,oulad_FFF_2014B,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,1500,0.2619269669825984,0.2028397565922921,0.6097318768619663,0.7212276214833758,0.0744680851063829,0.21,0.3723404255319149,0.4398545025716238,0.152796886303463,,,0.872313314681068,0.6103863476984697,0.3473333333333333,1.0427177646969485,7,0.5034761904761905
oviedo_C2011_1415,oulad_FFF_2014J,Oviedo,OULAD,D3_other_institution,raw,logistic_regression,2365,0.2430233942795491,0.2124120281509917,0.6113040732554468,0.6908386382507611,0.0528846153846153,0.1395348837209302,0.2644230769230769,0.4568777712146611,0.2030834574846941,,,0.9050645760163442,0.662041181736795,0.3110288935870331,1.0643321250087057,3,0.49613913218564376
oviedo_C2011_1415,ku_Accountancy_1819,Oviedo,KU Leuven,D3_other_institution,raw,logistic_regression,752,0.3884985457251082,0.240117130307467,0.3678440925700365,0.4590163934426229,0.1383928571428571,0.2066666666666666,0.6938095238095239,0.4946329036664893,0.4472256022386632,,,0.651950588474026,0.26345204274891776,0.08120567375886523,0.33775280268872104,29,0.6139690982776089
oviedo_C2011_1415,ku_Globaleconom_1819,Oviedo,KU Leuven,D3_other_institution,raw,logistic_regression,743,0.4468531468531468,0.6486486486486487,0.1911111111111111,0.6086142322097378,0.1476923076923077,0.3221476510067114,0.7364790913784202,0.2769704663463476,-0.0331063533550169,,,0.6068678689731322,0.16001472211998535,0.22074921489457155,0.017874723769704295,27,0.43927930526180864
oviedo_C2011_1415,ku_Accountancy_1920,Oviedo,KU Leuven,D3_other_institution,raw,logistic_regression,705,0.3354989604989605,0.1324041811846689,0.4043062200956938,0.4822389666307858,0.0982142857142857,0.1560283687943262,0.4910714285714285,0.5901771830721736,0.5295927263907252,,,0.671749702999703,0.33625074250074255,0.10106382978723405,0.41017446508904926,29,0.6565096251266465
oviedo_C2011_1415,ku_Globaleconom_1920,Oviedo,KU Leuven,D3_other_institution,raw,logistic_regression,681,0.3669004403644073,0.1551433389544688,0.3485045513654096,0.3938679245283019,0.1377245508982036,0.1691176470588235,0.6896354350123284,0.6369251733154263,0.6073213243587894,,,0.638790512360493,0.2718900719960857,0.02856093979441998,0.6503646709025174,27,0.6433343822110341
oviedo_C2011_1415,ku_Accountancy_2021,Oviedo,KU Leuven,D3_other_institution,raw,logistic_regression,723,0.3545730148294251,0.0556586270871985,0.4388092613009923,0.4600638977635782,0.1203703703703703,0.1793103448275862,0.6001915708812261,0.6801934503134646,0.6562836349896033,,,0.6868653663525459,0.3322923515231208,0.08208852005532508,0.9963350459135946,29,0.7048853981426595
oviedo_C2011_1415,ku_Globaleconom_2021,Oviedo,KU Leuven,D3_other_institution,raw,logistic_regression,335,0.3785133399914396,0.1376146788990825,0.584070796460177,0.6546184738955823,0.1533742331288343,0.373134328358209,0.7668711656441719,0.4758690547479025,0.3627550756406729,,,0.6543372806391782,0.2758239406477386,0.26990049751243783,0.6833649310054428,27,0.6471570717839373
oviedo_C2011_1415,ukzn_ISTN101_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,1056,0.6009111986437974,0.849438202247191,0.1927710843373494,0.2967741935483871,0.2445652173913043,0.2132701421800948,1.223985163816196,0.1856869159368988,0.1292403269497165,,,0.6783942461108896,0.07748304746709223,0.042424242424242475,0.4296030169273752,9,0.49050324675324675
oviedo_C2011_1415,ukzn_ISTN101_2020,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,978,0.6822126051712396,0.9420682187330808,0.018348623853211,0.0954235637779941,0.3061224489795918,0.0765306122448979,1.5274885464389838,0.1209300653755307,0.2355106563589631,,,0.7523340875639815,0.07012148239274185,0.16656441717791415,0.5042366352242794,7,0.29375547765118315
oviedo_C2011_1415,ukzn_ISTN101_2021,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,741,0.2993397949150161,0.2694174757281553,0.0851063829787234,0.1567164179104477,0.1269841269841269,0.054054054054054,0.6357786357786358,0.7464528532974648,0.733596846836437,,,0.8348550826426934,0.5355152877276772,0.1316464237516869,0.9313467465553696,18,0.6100250626566416
oviedo_C2011_1415,ukzn_ISTN102_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,257,0.571350762527233,0.8066037735849056,0.0888888888888888,0.4184615384615385,0.1764705882352941,0.2352941176470588,0.889273356401384,0.2163101461467735,0.0759791718768801,,,0.6530501089324617,0.08169934640522869,0.04792477302204923,0.1024191077928321,23,0.36695386325736523
oviedo_C2011_1415,ukzn_ISTN103_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,1113,0.5196166461664617,0.7931980252331322,0.064516129032258,0.4246284501061571,0.1333333333333333,0.179372197309417,0.6654708520179372,0.2318018978342607,0.0643708737602526,,,0.6686572365723656,0.1490405904059039,0.0528751123090746,0.1024191077928321,23,0.3990854832499037
oviedo_C2011_1415,ukzn_ISTN103_2020,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,1082,0.5712288116541522,0.8693361433087461,0.0676691729323308,0.1921470342522974,0.2,0.1064814814814814,1.0018518518518518,0.2099895484864924,0.2681863962692728,,,0.6829818803111372,0.11175306865698498,0.11038200862600123,0.07991176679498083,28,0.35682818413872014
oviedo_C2011_1415,ukzn_ISTN211_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,280,0.5902399677354305,0.85,0.1,0.1270903010033444,0.2105263157894736,0.0714285714285714,1.0526315789473684,0.1727532908744529,0.2857665016829196,,,0.7074006856221012,0.1171607178866707,0.14880952380952384,0.40301953420131265,5,0.45578231292517
oviedo_C2011_1415,ukzn_ISTN211_2021,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,327,0.3925996204933586,0.7229862475442044,0.0275862068965517,0.0988372093023255,0.0,0.0,0.0,0.3388823776932721,0.4648040902547585,,,0.8504743833017078,0.45787476280834916,0.16467889908256883,0.24667233334138852,23,0.4115443425076453
oviedo_C2011_1415,ukzn_ISTN212_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,238,0.4425374882849109,0.8140703517587939,0.0512820512820512,0.3120567375886525,0.0909090909090909,0.0833333333333333,0.4507575757575757,0.2229859805114497,0.189980621190659,,,0.7443181818181818,0.30178069353327086,0.03179271708683473,0.0036342846550940556,24,0.3340536214485795
oviedo_C2011_1415,ukzn_ISTN212_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,264,0.554912054912055,0.8411633109619687,0.1234567901234567,0.2745098039215686,0.2142857142857142,0.1698113207547169,1.0673854447439353,0.1910102888571283,0.1949323665027177,,,0.7501072501072501,0.19519519519519513,0.05757575757575761,0.051557836972276866,23,0.34686147186147187
oviedo_C2011_1415,ukzn_ISTN2IP_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,99,0.5735135135135134,0.8402366863905325,0.0689655172413793,0.4032258064516129,0.16,0.2,0.792,0.2008142423108998,0.0275460173635458,,,0.7697297297297298,0.19621621621621632,0.03585858585858581,0.011088972165612327,22,0.2506132756132756
oviedo_C2011_1415,ukzn_ISTN2IP_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,116,0.4671266233766233,0.7368421052631579,0.2622950819672131,0.3888888888888889,0.1785714285714285,0.217391304347826,0.9006211180124223,0.2540639079860074,0.1668561558892225,,,0.7252435064935066,0.25811688311688324,0.02471264367816095,0.2708060130581079,9,0.4479064039408867
oviedo_C2011_1415,ukzn_ISTN3ND_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,144,0.5942730389191369,0.7323943661971831,0.24,0.5671641791044776,0.2280701754385964,0.4482758620689655,1.1324863883847551,0.2408800720262469,-0.0242373816943131,,,0.5575720911474088,-0.036700947771728054,0.1791666666666667,0.1024191077928321,24,0.32956349206349206
oviedo_C2011_1415,ukzn_ISTN3ND_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,223,0.6494413407821229,0.8186813186813187,0.1951219512195122,0.3295880149812734,0.25,0.2444444444444444,1.238888888888889,0.2050171774348865,0.1047754144550756,,,0.7638395124428643,0.1143981716607414,0.019357249626307915,0.4044599815646199,23,0.5695013879991458
oviedo_C2011_1415,ukzn_ISTN3SA_2018,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,141,0.5504504504504504,0.825531914893617,0.1276595744680851,0.3508771929824561,0.1666666666666666,0.1785714285714285,0.8392857142857143,0.1956533687223629,0.0801880027386761,,,0.6966966966966968,0.14624624624624638,0.0039007092198581894,0.3360727445706994,6,0.41382978723404257
oviedo_C2011_1415,ukzn_ISTN3SA_2019,Oviedo,UKZN,D3_other_institution,raw,logistic_regression,195,0.5976470588235294,0.9096045197740112,0.1111111111111111,0.2272727272727272,0.32,0.2051282051282051,1.6,0.1340078513480988,0.1216820920461993,,,0.6148235294117647,0.017176470588235238,0.08846153846153848,0.40732662221622296,7,0.39377289377289376
oviedo_C2011_1415,zambia_ICT1110_2020,Oviedo,Zambia,D3_other_institution,raw,logistic_regression,65,0.5497448979591837,0.3428571428571428,0.2333333333333333,0.8596491228070176,0.1836734693877551,0.6923076923076923,0.9183673469387756,0.4661487758208319,-0.4936823416371138,,,0.461734693877551,-0.08801020408163268,0.5371794871794872,0.22111822886900037,1,0.2976190476190476
oviedo_C2011_1415,zambia_ICT1110_2021,Oviedo,Zambia,D3_other_institution,raw,logistic_regression,52,0.4203125,0.4918032786885246,0.2790697674418604,0.761904761904762,0.15625,0.5,0.8125,0.374137379866244,-0.2851982514767031,,,0.4359375,0.015625,0.3987179487179487,0.37161106994968846,6,0.43186813186813183
oviedo_C2011_1415,oviedo_C1112_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,199,0.6561864061864062,0.6385964912280702,0.0884955752212389,0.7035830618892508,0.25,0.675,1.24375,0.3052241467176882,-0.273118710402256,,,0.7556980056980057,0.09951159951159949,0.3260469011725293,0.25486681195666006,18,0.39767288825077773
oviedo_C2011_1415,oviedo_C1127_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,106,0.5866819747416763,0.7530864197530864,0.2,0.5379310344827586,0.282051282051282,0.5238095238095238,1.423687423687424,0.2396821665738841,-0.0692867226456157,,,0.639112131649445,0.052430156907768755,0.15125786163522015,0.27470105694163205,16,0.4279200359389038
oviedo_C2011_1415,oviedo_C1200_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,107,0.6115552325581396,0.5734265734265734,0.1408450704225352,0.7485380116959064,0.265625,0.8095238095238095,1.353422619047619,0.38310294853137,-0.3752109740189394,,,0.6715116279069767,0.05995639534883712,0.38146417445482866,0.5579214941870557,1,0.5417111704494882
oviedo_C2011_1415,oviedo_C1303_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,112,0.5091836734693878,0.5254237288135594,0.4716981132075472,0.7692307692307693,0.1857142857142857,0.5909090909090909,0.9454545454545455,0.288524391147624,-0.1741679233777402,,,0.6452380952380953,0.13605442176870752,0.4083333333333333,0.01864211005605813,18,0.4343537414965986
oviedo_C2011_1415,oviedo_C174_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,96,0.5276688453159042,0.5619834710743802,0.2535211267605634,0.6382978723404256,0.0888888888888888,0.2105263157894736,0.4491228070175438,0.3533928562142257,-0.0883704414642127,,,0.9899782135076252,0.46230936819172097,0.2520833333333333,0.6989700043360187,0,0.4092261904761905
oviedo_C2011_1415,oviedo_C190_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,112,0.504660880745741,0.6415094339622641,0.123076923076923,0.7052023121387282,0.2459016393442623,0.6818181818181818,1.2518628912071534,0.3726456265617924,-0.3410029675781775,,,0.5872709739633558,0.08261009321761481,0.3279761904761905,0.424140121225873,2,0.4529761904761905
oviedo_C2011_1415,oviedo_C1978_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,164,0.7382092851879145,0.851985559566787,0.196078431372549,0.4380952380952381,0.4565217391304347,0.6363636363636364,2.268774703557312,0.1794248075911522,-0.1016130430399927,,,0.6400147383935151,-0.09819454679439943,0.06382113821138213,0.031663008255337605,0,0.10423925667828106
oviedo_C2011_1415,oviedo_C2024_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,327,0.452027972027972,0.8525754884547069,0.0879120879120879,0.2744063324538258,0.1153846153846153,0.0923076923076923,0.5804733727810651,0.1866079266951823,0.1592211242239069,,,0.537972027972028,0.08594405594405602,0.057645259938837956,0.16996570642161907,16,0.4043577981651376
oviedo_C2011_1415,oviedo_C2150_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,106,0.7741088180112571,0.7647058823529411,0.0476190476190476,0.5578231292517007,0.3658536585365853,0.7142857142857143,1.8466898954703832,0.2963584627734291,-0.2950902653808265,,,0.7714821763602251,-0.002626641651031991,0.17012578616352203,0.5805512406203011,1,0.4560197663971249
oviedo_C2011_1415,oviedo_C2271_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,596,0.4521536373444079,0.5902964959568733,0.3244444444444444,0.5860023724792408,0.1619433198380566,0.3361344537815126,0.8110774674242167,0.2900300727942043,0.0017900567094424,,,0.6606382608493904,0.20848462350498248,0.19776286353467565,0.031663008255337605,19,0.35691115372323423
oviedo_C2011_1415,oviedo_C2335_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,428,0.5275487256371815,0.4222873900293255,0.6174757281553398,0.807799442896936,0.2103448275862069,0.7093023255813954,1.046832397754611,0.2645255751779358,-0.1764145216144644,,,0.5319340329835083,0.0043853073463268055,0.46090342679127727,1.2973957110088872,2,0.6384957721406319
oviedo_C2011_1415,oviedo_C2406_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,133,0.6334939759036146,0.546448087431694,0.0,0.7685185185185186,0.2650602409638554,0.8148148148148148,1.3056671128960284,0.447778164625194,-0.4742048076905267,,,0.7443373493975904,0.11084337349397588,0.4073934837092732,0.4973246408079494,1,0.3470551378446115
oviedo_C2011_1415,oviedo_C2468_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,82,0.5788221296847116,0.6727272727272727,0.3333333333333333,0.6666666666666666,0.2682926829268293,0.6875,1.375,0.2584713040745624,-0.1086907034277634,,,0.6579417013682332,0.07911957168352157,0.2833333333333333,0.0976393070197433,20,0.39012775842044134
oviedo_C2011_1415,oviedo_C2607_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,277,0.4702860596293312,0.3364485981308411,0.5823529411764706,0.8482328482328483,0.1862745098039215,0.6909090909090909,0.9381461675579322,0.2913327400506162,-0.2738020148940157,,,0.4895581520279344,0.019272092398603224,0.5197954271961491,1.4734869700645683,6,0.6566099363933299
oviedo_C2011_1415,oviedo_C3022_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,238,0.5857266435986159,0.7261904761904762,0.3428571428571428,0.4444444444444445,0.2647058823529412,0.375,1.3125,0.2191255804376772,0.1275377566367784,,,0.5420415224913495,-0.04368512110726641,0.06904761904761902,1.1724569744005873,9,0.5807723089235696
oviedo_C2011_1415,oviedo_C3029_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,231,0.4915110356536503,0.7277936962750716,0.1592920353982301,0.495114006514658,0.1447368421052631,0.2391304347826087,0.7268306636155606,0.2533045186091865,-0.0215795691459156,,,0.4786502546689303,-0.012860780984719988,0.11233766233766229,0.057991946977686754,3,0.3796536796536797
oviedo_C2011_1415,oviedo_C4189_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,128,0.4920343137254902,0.0,0.6382978723404256,0.6382978723404256,0.25,0.5769230769230769,1.2307692307692306,0.2757443896413464,0.162021498243334,,,0.5191176470588235,0.027083333333333237,0.2520833333333333,1.7745169657285496,1,0.7771577380952381
oviedo_C2011_1415,oviedo_C4213_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,140,0.6084955011508684,0.7188940092165899,0.0317460317460317,0.592964824120603,0.288135593220339,0.6071428571428571,1.4406779661016949,0.3408748669486232,-0.2974416224556213,,,0.6905210295040803,0.08202552835321197,0.2047619047619047,0.6795653050025404,1,0.6071428571428571
oviedo_C2011_1415,oviedo_C836_1415,Oviedo,Oviedo,D2_other_module,raw,logistic_regression,87,0.5121564482029598,0.671875,0.0869565217391304,0.6717557251908397,0.2272727272727272,0.5882352941176471,1.1631016042780749,0.3246938597104102,-0.2674767161789595,,,0.3668076109936575,-0.1453488372093023,0.28908045977011493,0.01864211005605813,1,0.13435960591133006
